player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,touches_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Yayah Kallon,2021,Genoa,Serie A,SLE,FW,19,84.1,-0.8500835651632803,-0.24552706013432707,-0.8005593966228541,-0.36885032589367533,-0.2773861720760655,-0.4546638704169453,-0.3075286122525884,0.8764988490397485,0.40000073208017706,1.1149851228843974,-1.3116369592890171,-2.0583734750569547,0.9682593715007652,-1.843754540545957,0.02984032716301953,0.0432590759178633,0.0467178682930671,-0.00765165919643588,-0.7471014775734689,2.6048712189800907,-0.13504818422041728,-0.2426375145382925,-0.6148527875002117,-0.4329801186504571,-0.46417561885671393,-1.6562466098345225,-1.0204913011266028,1.6897163817921639,-1.5627924757207754,-1.0902583134236308,1.5970665289886237,-0.37322337320850085,-0.4038589393079668,-0.09440354609709754,-0.14567812936847657,-0.09784564981555516,-0.7575297268545361,-0.6712941142933337,-0.5495396942956844,-0.4125630569680507,-0.3667414845604758,-0.2968398109958408,-0.3419806529164546,-0.27537197024319043,-0.14905570759558606,-0.10492206427750644,-0.4745018458497532,-0.224287287255433,-0.24801166950660006,-0.37671197429532993,0.5454804372868923,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,0.4309824015732161,-0.32773540447329075,-0.1489983776790709,-0.27059960384992754,-0.21495074797351119,-0.37084104150854164,0.05176722080937972,0.11919532426714859,0.12669107460762236,0.4646412628523441,0.2669877327827666,0.6292049320552014,1.2843425139412452,1.0166674989403994,1.1678997804817575,-0.45981292392704215,2.0430016966684255,0.13856576430407797,-0.14238448175590843,-0.3845569037223049,-0.18591071198730402,0.10915643803969986,-0.10427661897182475,-0.267589175492402,-0.44214921089220205,1.622006179503363,0.660787992254598,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.06895257897817275,0.6169664860546245,-0.05781295681480888,0.052572252066773476
Gianluca Scamacca,2021,Genoa,Serie A,ITA,FW,21,84.1,0.7296790583198476,0.0516623306215208,0.4375518229122048,0.397172968346438,0.2764847872014684,0.4638704382255639,0.247430246682699,-0.11185212155185309,0.14224768826874218,0.20698441831216338,0.14697708514338667,0.3365176737682859,0.9682593715007652,0.16234094266460639,-0.3663621719119082,-0.32413125697660394,-0.799924759376554,0.3406004940123788,1.5343629391930491,-0.7049164160733091,-0.3186075661754153,-1.0670767393288192,-0.16867230640995673,0.03162156739795933,2.397611639945813,0.39603821017814134,0.5140671741601583,1.0492680376840002,0.6933404494073395,-0.10335534410372732,0.15639930661122473,1.8780319119044053,1.4268942497119264,-0.06951075768226314,-0.14567812936847657,0.07235120588991,0.0854608609152365,0.03146189970833213,0.07331716372640446,0.3032635479032887,0.049235249803240955,-0.06960490812577434,-0.13843072511870325,-0.06498124506971217,0.057301431318335164,0.06378506302533256,-0.0015042303828674557,-0.224287287255433,-0.06137233278093196,1.703747916586853,-0.12969383865288675,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,0.10426966045419021,0.24354487411118272,0.09799302253465406,0.1561880283528886,0.23881191224419043,0.23726625631451786,0.20519023047375257,0.1863524398204807,0.1477761368545533,0.1294547641765744,0.15855096595917775,-0.057205135268505534,-0.029977038759838908,-0.07426958690759672,-0.0718486089981009,0.12076032058066488,0.16409280349829178,0.18620630615428196,0.12617751698646798,0.04856000318946345,0.014414106162182003,-0.07033775419394918,-0.10427661897182475,0.13940068218305737,0.013477133833865677,0.09566979173662779,-0.06448895584726831,-0.1145622011971552,-0.08836045003731662,13.005964863934047,0.24153077729082864,0.2957403568760274,0.04364094102948979,0.20195149633513704
Eldor Shomurodov,2021,Genoa,Serie A,UZB,FW,25,84.1,0.43161063879472905,-0.1312234483051548,0.5304101643773341,-0.062441008197630044,-0.06435888004624472,-0.1028847734900269,0.003248348751172551,0.4372317509990367,-0.09230758159966358,0.05076924333199403,1.0445857278710196,0.9037287353321585,-0.15340682394620136,0.36295049098566234,-0.054458076895475674,0.009083230997447235,-0.2149716711684515,-0.3673219157891467,-0.12172544455117448,-0.4707333286874553,0.14029088871207976,-1.3777349979455396,-0.1827252349482325,0.013888678617485415,-0.46417561885671393,0.5083087875353142,0.43733925039582033,0.44897753569288923,0.4020070041176696,0.15467101426910376,0.45835493775276476,-0.37322337320850085,-0.4038589393079668,-0.07433494148358764,-0.14567812936847657,-0.09784564981555516,0.16453941356988713,0.1832981022917763,0.08051413488096715,-0.041569866403502624,0.11234578425266423,-0.08033411072781413,-0.013776118172793419,0.23348001622289655,0.16335573935238465,0.1900648869955942,-0.182895472794017,-0.224287287255433,-0.09754274687505367,-0.37671197429532993,-0.05919273470929615,-0.11073010118123154,-0.2608236296672812,-0.1326413077379498,0.144663935187776,0.35099497954873565,0.08331394706975566,0.368400261862373,0.27281479892717064,0.5838700486681753,0.3128294648729801,0.3277379063032756,0.23470713419746603,0.1789541273730652,0.26178547259856616,0.18483064007786448,0.09379609092684027,0.021688590024615137,-0.028221418211163817,0.36745423392205034,0.12790323286368363,0.3426259442724291,0.32801289848518905,0.06937647468444771,-0.017067524878928195,-0.07378167370209328,-0.10427661897182475,0.13230202187476456,0.011607258274114369,0.06118147443808722,0.011243825048223818,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,0.15813953197113517,0.22986364982001664,0.3233431725207107,0.3136859077984502
Jaime Mata,2021,Getafe,La Liga,ESP,FW,31,84.5,-0.19433304220801972,-0.24552706013432707,-0.24340934783207765,-0.062441008197630044,-0.2773861720760655,-0.20060118930305978,-0.15214013175070795,0.1558262663167056,-0.19798632956235188,-0.19331696757452052,-0.07742507553852165,-0.3567402903653363,-0.9132452144102751,0.36295049098566234,-0.43380089515870407,-0.3326752182067086,-0.48435796179060364,-0.7441193274577007,-1.3898490670686046,-0.517569946164626,-1.0528450939954073,-0.2187407254139294,0.003476068183921166,0.11319285578813931,0.9667180105445495,0.36975863707079315,0.680311008982891,0.4343793900570416,0.22910925879142838,0.1900818506762854,-0.1479456352524557,0.37387950982356816,0.8112506883576668,0.054293287202708505,1.1396269126155567,-0.09784564981555516,0.1791791804118512,0.1938237621676787,0.031564909843003516,0.1869795850903066,-0.09064892449187245,-0.03633147945095451,-0.04475978632753379,0.14355035734818308,0.18307230805442462,0.1924647305710302,-0.01282754388374961,-0.224287287255433,-0.24801166950660006,-0.06985747448921951,0.31595174202147086,0.10972766970964795,-0.2608236296672812,-0.018145025284586253,0.07174517288729929,-0.0882591044512124,-0.1216761412947675,-0.1491990402609927,0.18661175676504718,0.011529813459341344,0.2139744561238574,0.13717035583960438,0.3048743135194242,0.26762516750064025,0.08548298587261881,-0.31854881895506026,-0.23064634446211327,-0.18597726311636142,-0.12681883206475755,0.06890768170470964,-0.08979086246084476,0.2649252196713955,0.14552431225116202,-0.18332870504714655,-0.040863635196244925,-0.15521908975862408,-0.10427661897182475,0.32331534295392655,0.19824599112076874,0.33702678313887235,0.414226656113355,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,0.07499362030074906,0.47698117483014846,0.6244137768292316,0.21210744495469477
Darío Poveda,2021,Getafe,La Liga,ESP,FW,23,84.5,-0.8500835651632803,-0.24552706013432707,-0.8005593966228541,-0.7409187830960161,-0.49041346410588627,-0.9041593831568967,-0.6849006363285839,0.018555298178983146,-0.6310114431655625,-0.837704564367719,-0.07742507553852165,0.02140041734391222,-0.11722404344791226,-0.03826860565645012,-2.650848921897128,1.7776832056289538,-3.0319825959601006,-0.00765165919643588,0.037513823116538905,-0.517569946164626,-0.13504818422041728,-0.13510196347865855,0.042121621664179466,0.08836681149547583,-0.46417561885671393,-0.4334626836010358,-1.0204913011266028,1.6897163817921639,-0.3209629015704573,-0.6736526330941222,-0.6362847393147149,-0.37322337320850085,-0.4038589393079668,-0.09440354609709754,-0.14567812936847657,-0.09784564981555516,2.443940145799207,0.39029932808683626,4.21707807200166,-0.4125630569680507,-0.3667414845604758,-0.2968398109958408,-0.3419806529164546,-0.27537197024319043,2.690586550029059,2.857312170961952,-0.4745018458497532,-0.224287287255433,-0.24801166950660006,-0.37671197429532993,-0.46653244638337515,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,-0.26793472816242153,-0.32773540447329075,-0.1489983776790709,-0.27059960384992754,-0.21495074797351119,-0.37084104150854164,4.090186689355491,0.3473270333829902,7.30955826398727,2.5386556619811342,2.7739389767207308,0.6292049320552014,-0.4047829948533039,-0.3187303644063555,-0.2353148051831806,6.8419082535094216,-0.35462437559775745,3.580322161787518,4.6549178772821485,-0.3845569037223049,-0.18591071198730402,-0.6265443134974397,-0.10427661897182475,3.1714751218652304,-0.44214921089220205,-0.20905575151760059,-0.4263233534590641,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.45835285511517637,8.706330428303064,2.6650787530708837,4.091787017083329
Enes Ünal,2021,Getafe,La Liga,TUR,FW,23,84.5,-0.045298832445460444,0.07452305298735527,-0.18150378685532464,-0.04055462836219822,-0.06435888004624472,-0.06379820716481371,-0.08554506867847339,-1.0727488985159102,0.021103757677367743,-0.30071490037338694,-0.41402831656138406,0.3365176737682859,-0.3705035069359366,-0.4394877022985628,-0.7204154689575877,-0.8111370470925262,-1.169368815086934,-0.47579389793615456,0.05778063900152115,-0.6268553869446911,-0.3186075661754153,-0.06341159610556928,0.02806869312590372,0.11673943354423409,2.397611639945813,0.2652709885323851,-0.22531100029619022,1.0283417303533182,0.1608898640675922,0.3797645871676354,0.09936340202050174,0.7814417047401523,0.5351313154548921,0.007736210919157721,-0.14567812936847657,0.2513290829823036,0.09263298591390842,0.0858362619110364,0.08938479132333237,-0.027933630432659423,-0.06195038069111475,0.23292565437926235,-0.21670015107310414,-0.27537197024319043,0.07824494352687221,0.09005048496909673,-0.10346702975379754,-0.1004467987146521,-0.24801166950660006,-0.1395865508867385,-0.3283212786590594,0.002844122213993937,-0.2608236296672812,0.14092272885362397,-0.02930596611307634,0.01153782861944502,-0.1489983776790709,0.22974019995515155,0.017783363033443522,0.12162825007566276,0.3080333203446551,0.2748891576128992,0.393732419281069,0.3599963785260433,0.13285252662001615,-0.14382205804609396,-0.13565070589514358,0.023224703028796083,-0.09158645232675676,0.3988872145423447,0.36166186564261393,0.37507926484651255,-0.02545478654794372,-0.14019747126434517,-0.06448330807657958,-0.07751985280665208,-0.10427661897182475,0.2542718711476029,0.5201036960272625,-0.05276252902908891,-0.2778559466089433,0.2753424574798298,-0.08836045003731662,-0.07195564570669441,0.0601581347334134,1.3665215478505959,0.7522886454150297,0.3067992815244647
Jorge Molina,2021,Granada,La Liga,ESP,FW,38,84.5,0.4912243226997528,0.005940885889851889,0.592315725354087,-0.018668248526766386,0.06345749517164773,-0.00516835767699392,-0.04114835996365048,1.0274969139912433,-0.3010875470869258,-0.18355351913825993,2.6154008526443775,2.1641977610296537,-1.1303418974000103,1.9678268775541132,0.02984032716301953,0.0432590759178633,0.0467178682930671,-0.00765165919643588,-0.04065818101124754,-0.3770600937331137,-1.1446247849729063,-0.7444700861499174,-0.08786796731487118,0.07772707822719149,-0.46417561885671393,-1.6562466098345225,0.039749099980614065,0.9484661520453547,-1.5627924757207754,-1.0902583134236308,-0.15433283939174353,-0.37322337320850085,0.36245013547683075,-0.03188642547135865,-0.14567812936847657,-0.09784564981555516,-0.7575297268545361,-0.6712941142933337,-0.5495396942956844,-0.4125630569680507,-0.3667414845604758,-0.2968398109958408,-0.3419806529164546,-0.27537197024319043,0.18721771764943756,0.14728054088993983,0.38731686535459897,-0.1232211795794273,0.06447920758702634,0.5908772147217706,-0.3537384407730667,-0.04893822236393239,-0.2608236296672812,0.7936052510227272,0.12155469398127748,-0.05085483406076701,-0.04561374204781513,-0.015395323116531977,-0.025016656142448468,0.21861776463286572,0.19611826851705103,0.2805826169388817,0.09507144833858466,-0.013730479361571957,-0.0034214973683128706,-0.21074889544826506,-0.2949636893279617,-0.1326842224540212,-0.21576537597113038,0.048820904222556714,0.0295154053303384,0.2260938460622814,0.05162406952871884,0.06867379143614007,0.08851117230686384,0.023579570434981746,-0.10427661897182475,0.03053404533116981,0.16364878903059438,0.0460457559001807,-0.3051592406241048,0.20363862860858242,-0.08836045003731662,-0.07195564570669441,0.019054294576010787,0.7750597055142011,0.426912347576607,0.19524645781109587
Dani Plomer,2021,Granada,La Liga,ESP,FW,21,84.5,-0.8500835651632803,-0.24552706013432707,-0.8005593966228541,-0.7409187830960161,-0.49041346410588627,-0.9041593831568967,-0.6849006363285839,0.018555298178983146,-0.6310114431655625,-0.837704564367719,-0.07742507553852165,0.02140041734391222,-0.11722404344791226,-0.03826860565645012,2.4070553216125843,1.7776832056289538,2.101750428182057,-0.00765165919643588,0.037513823116538905,-2.0787905287369846,-0.13504818422041728,-0.2067923308517478,-0.4075720915606444,-0.28402385289447624,-0.46417561885671393,1.4007132057491942,-1.0204913011266028,-1.0797899711080028,1.3081038516159815,-1.0902583134236308,-0.9512445335626215,-0.37322337320850085,-0.4038589393079668,-0.09440354609709754,-0.14567812936847657,-0.09784564981555516,-0.5440984020109532,-0.43538446043107376,-0.3729982955439309,-0.4125630569680507,-0.3667414845604758,-0.2968398109958408,-0.3419806529164546,-0.27537197024319043,-0.6223294171996935,-0.5986277701507495,-0.4745018458497532,-0.224287287255433,-0.24801166950660006,-0.37671197429532993,-0.46653244638337515,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,-0.26793472816242153,-0.32773540447329075,-0.1489983776790709,-0.27059960384992754,-0.21495074797351119,0.5907508493180975,-0.4377381693174216,-0.22300223940661382,-0.5467027243967196,-0.5723659367120509,-0.5352366652773819,-0.5093190351817337,-0.4047829948533039,-0.3187303644063555,-0.2353148051831806,-0.45981292392704215,0.2447821424687883,-0.5170068828356248,-0.7420472766356655,-0.3845569037223049,-0.18591071198730402,0.21425654540214847,-0.10427661897182475,-0.267589175492402,-0.44214921089220205,-0.20905575151760059,-0.4263233534590641,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.45835285511517637,-0.39420400672643047,0.2825485069209027,-0.43702953763220287
Roberto Soldado,2021,Granada,La Liga,ESP,FW,35,84.5,0.8190995841773833,-0.24552706013432707,0.5613629448657106,0.025104511144097154,-0.3199916304820296,-0.14197133981524,-0.10774342303588491,-0.10498857314496686,-0.1799436164955514,-0.2226073128833023,1.4933900492348362,2.3532681148842776,0.606431566517873,0.36295049098566234,-0.779424351798534,-0.45229067542816237,-0.9307695291073133,-0.9096818265241864,0.21991516608137504,0.013245051909975866,-0.5021669481304133,-0.99538637195573,-0.14407968146797417,-0.028670254455651963,2.397611639945813,0.24664480274784883,0.6456007577561664,-0.04122508877044028,0.22081512125072345,-0.25584636002591177,-0.00039434903221137815,1.743394947704329,1.3174055332615018,0.09282899875328413,1.675021711049796,0.22219071863199544,0.01500855256886368,-0.021640269164996066,-0.0026051105411212163,0.11623553570265074,-0.14325626903901942,-0.04435020087798213,-0.15060408658644076,-0.07756372237494104,0.0025037800766611632,-0.06526767691425218,0.5195554842748774,-0.11078119275143496,-0.07253435152808595,0.7099754667774222,-0.11816917975139853,-0.07603125407068283,-0.2608236296672812,1.3424607290106316,0.06013833343114972,-0.12985104181596488,-0.11029504282870509,-0.04130618889335796,-0.0727423296577178,-0.03983409716974723,0.04538458794089735,0.016789887386567337,0.09281846116674568,0.2064711811805405,-0.17394280172125975,-0.28903501686534483,-0.19334864743813085,-0.15157346913346545,-0.059669029508849,-0.07898601967966051,-0.1670493177883377,-0.06008915989002873,0.027339271732312147,0.043018034422303154,0.02811694174428743,-0.05426765101623539,4.569132604965986,0.019398109405314168,-0.11456643109569682,0.36394693899660924,-0.05210908633231672,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,0.0290744724554819,-0.04613071470513552,0.30479744822212457,0.042358028359562525
Andrea Favilli,2021,Hellas Verona,Serie A,ITA,FW,23,84.1,0.7296790583198476,-0.24552706013432707,0.8399379692610989,0.17830916999211985,-0.3625970888879938,-0.04425492400220712,0.247430246682699,-0.44130244508238703,0.2582365579838879,0.1972209698759028,0.37137924582529486,1.092799089186783,-0.5876001899256719,-0.2388781539775066,0.1478580928449133,-0.35830710189702003,0.09289837525686527,2.3787319480377387,-0.19121167044254067,0.04446946356142306,-0.04326849324291827,-0.03951480698120617,0.08779363941357564,0.12737916681251843,-0.46417561885671393,0.5805532552267336,-0.04860426677832075,0.5252648470500484,0.691748627624511,-0.2096284200441816,0.24489490976088923,-0.37322337320850085,-0.4038589393079668,0.004873887344955855,-0.14567812936847657,-0.09784564981555516,0.016867115498286712,0.0802764643828928,-0.010541618460684776,-0.07269876079371054,-0.1297416763599933,-0.1320655612343338,-0.17962106449016563,-0.27537197024319043,-0.021313688631645508,-0.026278677501237586,0.08032443916779801,-0.224287287255433,-0.24801166950660006,1.467130551088289,-0.46653244638337515,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,-0.08238150787862394,0.03200886038288446,-0.1489983776790709,-0.027440362915158344,0.3882814217554294,0.012093782271978371,0.2954369393459511,0.2443649345784954,0.43557820069958464,0.4371100982621389,0.34863003878003823,-0.17797467062182926,0.11839747247244137,0.2130652448910248,0.0440863291306345,0.7248321048605847,0.838884178074568,0.5366956130648045,0.7305759585778974,-0.12545333817154788,-0.11328020672098461,0.1965848459341261,-0.10427661897182475,0.44254209534840694,0.4129704393866714,0.8847201807294353,-0.4263233534590641,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.04483043797853541,0.746718451942459,0.821705161865083,0.2962899571160426
Nikola Kalinić,2021,Hellas Verona,Serie A,CRO,FW,32,84.1,-0.34336725197057893,-0.24552706013432707,-0.2743621283204541,0.025104511144097154,-0.3625970888879938,-0.1615146229778466,0.0920417661808185,-0.551119219592565,-0.1077727642283497,-0.2616611066283447,-0.41402831656138406,-0.230693387795587,-1.057976336403432,0.7641695876277753,-0.11346695973642255,-0.02509261392296762,0.12368537989939629,-0.07045122780786162,0.5441842202410833,-0.4395089170360081,-0.5939466391079123,-0.1709471471652032,0.006989300318490102,0.04580787842233845,-0.46417561885671393,0.4875953387566555,-0.4373590805176335,-0.04122508877044028,0.47917697486154487,-0.06527608404150627,0.12437287698211649,-0.37322337320850085,-0.4038589393079668,-0.031082661926154723,-0.14567812936847657,-0.09784564981555516,-0.0618199050454912,-0.10204833615909396,-0.02639255782529541,-0.10908310407182897,-0.10220689149380363,-0.11292198659129885,-0.08309118689335032,-0.27537197024319043,-0.09763227066306074,-0.15577886088439272,0.5517441010942816,-0.224287287255433,-0.24801166950660006,-0.08270321789596634,-0.4236908849862331,-0.11073010118123154,-0.2608236296672812,-0.030351645025289323,0.2350489070659537,-0.1365260821367536,-0.044284557331326725,-0.11550838526688564,-0.11876273972416458,-0.2487197759755254,-0.006082369627759837,0.04021840144999929,0.0507785406653016,0.05686232642909181,0.06388458967087805,-0.2799687226163869,-0.23793616660925154,-0.1774018040803819,-0.1462113390191323,0.1412224505091672,-0.02475343197693971,0.11613259869758064,0.23529589564013803,-0.05403532809970231,0.01097056828071048,-0.008104829440887015,-0.10427661897182475,0.1691687550280875,0.71684762461042,0.1785161529788404,-0.38030264738463815,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.0956940843008456,-0.030353852927038655,0.33666053643297716,-0.005288730840972368
Kevin Lasagna,2021,Hellas Verona,Serie A,ITA,FW,27,84.1,-0.43278777782811445,-0.24552706013432707,-0.3672204697855835,-0.2375320468810845,0.1060629535776119,-0.20060118930305978,-0.1743384861081194,-1.1825656730260883,-0.08199745984720619,-0.417876281608514,-0.5262293969023382,0.02140041734391222,0.027507078545244788,-0.4394877022985628,0.24058633730925755,0.6327924007950313,-0.3843001967023759,-0.3501947607133031,-0.10435388807833314,-0.8454262685048213,-0.2268278751979163,-0.6966765079011913,-0.10192089585314693,-0.12088127611411627,-0.46417561885671393,0.615976394852225,0.22907774303547412,0.37981472839343655,0.46087863232173415,-0.18841076788274036,0.6032780560729694,-0.37322337320850085,-0.4038589393079668,-0.09440354609709754,-0.14567812936847657,-0.09784564981555516,-0.09803198671039484,-0.04707381865542795,-0.1607863379283661,0.005735588220793809,-0.01797578417389356,-0.05436026191902163,-0.1247750472475044,-0.27537197024319043,-0.13056553504199223,-0.16746331588970492,0.35681798009919635,-0.224287287255433,-0.24801166950660006,0.8566396754778488,-0.3227579246306931,-0.07134814210864349,-0.2608236296672812,-0.3097323687535167,-0.09417080088008069,-0.10314368111004327,-0.1489983776790709,0.0547002488607543,-0.05354924399710167,-0.20007689357168779,0.05104281464798446,0.045912289057876615,0.11774437983000606,0.1765382366118808,-0.006224443825721222,0.01805601694496813,0.15514811303439185,0.10813319885760324,0.1883075934094309,0.2749695939286399,0.028579475731289133,0.06037048703573739,0.3228629747293333,0.05450809646512626,0.008420316310109434,-0.03675602356294167,-0.10427661897182475,0.16670465842805662,0.1584424219348797,0.5388326062593123,-0.27187975264733627,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.04344332647669583,0.07267423974311728,0.18207874572346305,0.051847703246184984
Ľubomír Tupta,2021,Hellas Verona,Serie A,SVK,FW,22,84.1,-0.8500835651632803,-0.24552706013432707,-0.8005593966228541,0.7254686658779153,-0.49041346410588627,0.4052405887377443,0.8023891056179866,0.8764988490397485,0.29689951455560315,0.9197161541591858,-1.3116369592890171,-2.0583734750569547,-0.6237829704239616,-1.843754540545957,0.7210872404426805,-1.0674558839956432,2.101750428182057,2.3787319480377387,0.037513823116538905,0.26304034512155305,-0.13504818422041728,-0.123153568916477,0.5761329061186579,0.6097137416414087,-0.46417561885671393,0.7893212426324511,-1.0204913011266028,3.0744695582422477,1.3815453855711077,0.22899300761981323,0.30859464342900517,-0.37322337320850085,-0.4038589393079668,-0.09440354609709754,-0.14567812936847657,-0.09784564981555516,-0.11723575232378751,-0.03433804886523183,-0.07287791766595,0.04829292864435452,-0.3667414845604758,-0.2968398109958408,-0.3419806529164546,-0.27537197024319043,-0.7169841591205149,-0.7714247672063845,0.2778425966340462,3.040147990679551,-0.24801166950660006,-0.37671197429532993,-0.46653244638337515,-0.11073010118123154,-0.2608236296672812,-0.3097323687535167,-0.26793472816242153,-0.32773540447329075,-0.1489983776790709,-0.27059960384992754,-0.21495074797351119,-0.37084104150854164,-0.7008473165105773,-0.5766063885361683,-0.5691491843635311,-0.26126377684273244,-0.7458205697681709,-0.4653306091748522,-0.4047829948533039,-0.3187303644063555,-0.2353148051831806,-0.45981292392704215,-0.35462437559775745,-0.6235374379958265,-0.4721990189397749,-0.3845569037223049,-0.18591071198730402,-0.531954216871236,-0.10427661897182475,-0.267589175492402,0.2825646927191433,-0.20905575151760059,-0.4263233534590641,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,-0.45835285511517637,0.0608227150250442,-0.3981744205505205,-0.7001904995954027
Jhon Córdoba,2021,Hertha BSC,Bundesliga,COL,FW,27,84.0,0.3719969548897053,-0.10836272593932038,0.4685046034005811,0.156422790156688,-0.10696433845220892,0.07300477497343236,0.22523189232528748,0.018555298178983146,0.09327460994456957,0.1874575214396422,0.37137924582529486,0.3995411250531607,-0.5514174094273827,0.36295049098566234,0.40918314542624795,0.29103395159087553,0.21604639382699153,1.4595746256341455,1.6675448721515005,-0.2989990646044961,-0.5021669481304133,-0.06341159610556928,0.02806869312590372,0.14511205559299234,-0.46417561885671393,0.6746852495480614,0.2753580780044399,0.5654613276445716,0.9402702596759593,-0.009687330068967789,0.34727391640681826,-0.37322337320850085,-0.4038589393079668,-0.028713793455218354,-0.14567812936847657,-0.09784564981555516,-0.0909907813443229,-0.15672865263215832,0.01902239016832333,0.05219086476209117,0.23439303220567972,-0.09695588862737635,-0.16293087908264858,0.2798295790760209,-0.1569076787048279,-0.180567928775326,0.16183372684311553,-0.224287287255433,-0.08383705450783407,0.029965069364427388,-0.05171909783928371,-0.07826624812659976,-0.2608236296672812,0.07671097454265206,0.018543991247761793,-0.08970032486448781,-0.11278797070781128,-0.0024441624807448378,-0.015377840812049707,-0.258227807709716,0.004592213709488726,0.0788232846578389,0.020738526098047404,0.2979914396302195,0.0006669786447114069,-0.14731393570376874,-0.0421210443639082,-0.08414518346710773,-0.029899527515899513,0.30028817456992224,0.1543056869115738,0.06930837420693471,0.10945828603516712,0.03452667725308999,0.0223408408485253,0.09657451236976461,-0.10427661897182475,0.14635154995402735,0.5951771312971017,0.21982017246909227,0.019272058251805873,0.5541357039899186,1.663266484753005,-0.07195564570669441,0.06608343089887533,0.1978932239196003,0.20969299516485254,0.005387954669791774
Jessic Ngankam,2021,Hertha BSC,Bundesliga,GER,FW,20,84.0,0.9681337939399423,-0.24552706013432707,1.0875602131681106,-0.47828222507083445,-0.3625970888879938,-0.6305534188804045,-0.4185203840396459,2.022711432989731,-0.16190090342875094,0.353436144856072,2.3909986919624697,1.092799089186783,-0.8046968729154077,-1.4425354439038445,0.341744422179452,-0.07635638130359172,-0.09952040375895771,2.3787319480377387,-0.35913671634667516,-0.7205286218990327,-0.2268278751979163,-0.6249861405281019,-0.4181117879643512,-0.4152472298699832,-0.46417561885671393,0.6508928736248866,0.1457731400913358,0.19844373023053577,0.8634235516818545,0.11501598186928737,0.3676496048504877,-0.37322337320850085,-0.4038589393079668,0.019295946932821734,-0.14567812936847657,-0.09784564981555516,-0.1842935672239672,-0.2588507160713083,0.014080649692177259,-0.023326582633248962,-0.2310270673645914,-0.10812876143789862,-0.3419806529164546,-0.27537197024319043,-0.27137137916556653,-0.28255604291095365,-0.09324621621269269,-0.224287287255433,-0.24801166950660006,-0.37671197429532993,-0.46653244638337515,0.05784064930852881,-0.2608236296672812,0.6935842167975159,-0.05542614141847764,0.3589386145933951,0.039026607168314326,0.28636649531822633,0.4759131220876742,0.06772282761847283,0.05486797285832492,0.22247116555607696,-0.13986063749826302,0.05824654950954064,-0.10431207307615348,-0.14968393066601265,-0.14799026547575422,-0.21722208087492986,0.0846750074262225,0.34189632697392097,0.46550954270275285,0.027273448362287164,-0.19505756508994115,0.01110124367277,0.022043184003255806,-0.11524649389633877,-0.10427661897182475,0.25524154538967053,0.2923581238490263,0.06931515015788373,-0.4263233534590641,-0.1145622011971552,-0.08836045003731662,-0.07195564570669441,0.19284017423555605,-0.08675351905651515,0.06752285246624715,0.055673614754900534
