player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,crdy_p90,crdr_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Luca Vignali,2021,Spezia,Serie A,ITA,DF,24,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.4989419072732872,-0.0543191526650731,-0.2718370579871743,-0.4944786837078225,-0.07781065964055683,-0.1520971445720972,0.01921887756252042,0.41677895611147786,-0.6097109554392011,-1.032850998033561,-1.0135412274489841,-0.3311646309559787,-0.05903594454179781,0.42962614622500145,0.0805376548637539,0.9164890051848916,0.550662853340786,0.0973361011453299,0.282694212966469,0.022732504007596892,0.2580855870013207,0.37477934581392647,0.2861639836605789,0.3209559875877332,0.6803547808648128,0.08932332636662736,0.18555112967605392,0.17349194171135213,-0.02142785948090863,0.7528917092844275,0.6147679470060722,0.9854945732125199,0.13501673999858735,0.24000769437076638,0.209837796361247,0.19331954597964707,1.0134552601384101,-0.002131481963011006,0.071913857170384,0.3337013383430886,-0.09960187530534237,-0.14656200133400613,-0.08457836300158865,0.05557268101881278,0.0919726243641656,-0.12239272897891969,-0.03056833152767675,0.173228045427897,-0.23387943496509128,0.8153019324326719,-0.23022462408547467,0.4978408473494384,0.6162422236833333,0.9592494444757672,0.765554825186836,0.2876346886949854,0.2900541779427876,0.3157699403106582,-0.011027201544477845,1.224736353994683,-0.04593580845784577,0.7829236583917198,0.4364010378968082,-0.043752432386545574,0.27557413048802276,0.03362610262407427,-0.12745064583729815,0.04743264586924883,0.7414577724815494,0.15515357247555717,0.23803904635261455,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.6255383455526098,0.1751884086266255,-0.08076337852747192,0.8153332752687705
Ismael Aaneba,2021,Strasbourg,Ligue 1,FRA,DF,21,83.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.6495890939139987,-0.26855130123365256,-0.4688346572292779,-0.6470284973370952,0.10387548953540769,0.09393481871894875,0.17975016672815652,-0.01728203939742326,1.1015249674671879,0.012172197398608055,-0.00609222502622118,-1.1732642293897204,-1.228270632609061,-2.1034695073203347,-1.4662854945802415,-1.4473899936036414,-1.9731616310698938,-1.8478243361729914,-0.41143009889924204,-0.16312163438482857,-0.07838023083941348,-0.7807456387739261,-0.6978463839351581,-0.8231137504838887,-0.7483928176062428,-0.2189656730379077,-0.8086596663033226,-0.2835256006572358,-0.16715944051239942,-1.2600934350646125,-1.1879890041457455,-0.8631696680681101,-0.8864308975240734,-0.3057286963368715,-0.5332356222584439,-0.3583335452010779,-0.657796983960606,-0.1736452678429658,-0.2082986431845287,-0.5896604878422745,-0.6080923301463103,-0.5388181152634726,-0.5343083466872716,-0.09027459917511911,-0.5022490554166895,-0.4509131137376704,-0.31903189027508155,3.8761074784939358,-0.23387943496509128,-0.6186564327886396,0.7838230873653773,0.36885694904186195,-1.1783811134458724,-0.6661496037216297,-0.8195828788121173,-0.7450145404657009,-0.40337176590793206,-0.5679521839277697,-0.10523658541270343,-0.6545815980251055,-0.1683716018332024,-0.8708316226029647,-0.4617250927985718,-0.5218626729818586,-0.6285197598188358,-0.8703992285597871,-0.12745064583729815,2.625341861481867,-0.6224770020436043,-0.35579979429498637,-0.32255444944707,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,-0.8637721282942258,-0.5195661664986607,-0.543469661691651,-0.6186414361744584
Anthony Caci,2021,Strasbourg,Ligue 1,FRA,DF,23,83.1,-0.45658132303367444,0.12091457801390222,-0.4535080941118201,-0.4989419072732872,0.15991299590350636,-0.025590058934544788,-0.4944786837078225,-0.39273331821222796,-0.24435913080624105,-0.3018437007687501,0.14118467324868336,-0.3016884893160512,-0.3093734011959055,0.7809773081165624,0.21620010802595352,0.6950858365193365,0.34773437888056585,0.4113859396059418,-0.0598957986625458,0.5824774262113979,1.010463316703947,0.37220667473953173,-0.16312163438482857,-0.07838023083941348,0.2846283724810556,0.1963087125012126,0.18102851783023308,0.7366661799234531,0.03594615277713346,0.5433281792460367,0.3959487905983915,0.32990144008839506,0.6052798798207879,0.39915049269449293,1.2623858795863785,0.19193483451501944,0.3147367031805716,2.54433848856799,0.32419923896182884,1.3230271266748832,-0.1736452678429658,0.0040898089972427965,0.7225895154064987,0.609000906136382,0.5092083199867609,0.6161450080753531,0.07554390315477129,0.43006500234173206,-0.3015109223135979,0.21390891767172376,0.4532021532470882,0.019353768708419233,0.7530662407896752,-0.2883659291828675,0.3268795382331639,0.8745349323115239,0.5615667493994267,0.5675938632730799,0.22454145781193013,0.27988955023528694,0.41033983136957347,0.0018731180913928705,0.6347806993859291,0.11003084574179514,0.5542671149598934,0.30858499577556625,0.03602107500593586,0.06209629399194279,0.21978394423367462,-0.12745064583729815,0.07150312856727803,-0.10557644394683532,-0.35579979429498637,0.3710398502836382,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.7116822617545043,-0.16411611394081851,0.19302242720606988,0.7530968741780998
Lionel Carole,2021,Strasbourg,Ligue 1,FRA,DF,29,83.1,-0.45658132303367444,0.17876383142130378,-0.4535080941118201,-0.4989419072732872,0.10635495876136151,-0.07483945874507067,-0.4944786837078225,-0.4654077778826131,-0.4288831032745266,-0.3362432627328145,0.1549643873918233,-0.6097109554392011,-0.8720781987363042,-0.3419085591671422,-0.10660473804031419,-0.301185140295373,0.3280552774858862,0.7401439227948271,1.0853375050983585,0.5631357065401444,0.9399223985739488,0.4380300180281228,-0.05302175359348858,-0.07838023083941348,0.2935160946652174,0.11471874145381578,0.2773576345364087,0.7814822680365541,0.14629476589891108,0.48476439018251494,0.21629640486796528,0.17816576640275758,0.6269838627996006,0.45997858489787646,1.0920090882131792,0.4966661803222376,-0.3057286963368715,0.9760086642290696,0.41060518976635685,1.0764062008661393,-0.1736452678429658,-0.09763349773884782,0.5043375029436625,0.5651170767991028,0.29772212174556845,0.7089839330995271,0.1977248736370415,0.3144293843655827,-0.3730670017009471,-0.2335890701542966,0.8688801527636485,-0.23387943496509128,0.7299567036139057,-0.239848890544456,0.36885694904186195,0.779728231474582,0.5799374197276767,0.5525265196564122,0.3825178028724656,0.39081279124449436,0.31375974801299455,-0.049427002569753097,0.6506746906612322,0.15801740770505276,0.5969487211027324,0.24767408643920974,-0.04483998411430962,0.27527939049025146,0.03950574012160921,-0.12745064583729815,0.11092928219318467,0.762655821989818,0.2495771454704118,0.4588461452066501,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.7780110047036497,0.16638749374053768,-0.1779937599375304,0.7299870735681665
Frederic Guilbert,2021,Strasbourg,Ligue 1,FRA,DF,25,83.1,0.7303992426490709,1.6249951666063411,0.7505365970152197,-0.04700034735115304,0.4812612187563756,0.4176545393601883,-0.03682924282000419,-1.5555246729384002,-1.151601995441975,-0.63437279975471,-0.6787083182681302,-0.07922781933822044,-0.06821420225002034,0.19329872336995066,0.14602514148980836,0.10700921826065378,0.04582151042207596,0.21060086262481056,0.2212304761294408,0.31647105007396265,0.7472448385617542,0.9688475306649186,-0.03048784621429152,0.4018537461505034,0.1454583556642055,-0.07009209564727871,0.011711509148067801,0.8642246144548472,0.3410566157449347,-0.0017624261405273472,0.469123783784887,0.7341786145207887,0.30150801636373065,0.017601360636112662,1.492171347128919,0.9880132795661134,-0.3057286963368715,0.527344930349553,1.193245391420599,1.259845389271605,0.8055537251521084,0.191645589817546,0.8014606356895339,0.8052353396209644,0.7488664526360417,0.6424985675351392,0.11789162659539412,0.6512024350304569,-0.35713440426434656,0.3500145369364151,0.9316753373673609,-0.23387943496509128,0.5990803818608968,-0.1374722679780926,0.015390122512805722,0.45122088505985,1.3246418727532996,0.20518823386814883,0.3700491924082312,0.8832632663536817,1.158074113720185,-0.03800457448340419,1.1953011133668738,0.13744311546206675,0.18839923169266762,0.6177575097191674,0.016875361516781453,0.01668189439476628,0.0691435782910212,-0.12745064583729815,0.22309654592515302,0.5826410534165534,-0.35579979429498637,1.254170260330636,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.6704118014034315,0.009295484943208962,0.24902907105274186,0.5991092599075465
Lamine Koné,2021,Strasbourg,Ligue 1,CIV,DF,31,83.1,0.8787718133594139,-0.2261809424305067,0.9010421834060995,0.40494121257098126,-0.26855130123365256,-0.12408885855559655,0.4208201980678142,0.11598789948047303,-0.7210460596826433,0.5237457863688039,0.9955269501233467,-0.6097109554392011,-0.7113053994390475,-0.5937708097728328,-0.29607714768790605,-0.529497239148744,0.47818438603145,0.7107248638964928,0.4618968900332507,1.185124597885733,1.2150776314042457,0.9397694053959634,0.049576119965428066,-0.07838023083941348,-0.06543047289171372,-0.3262598480417525,-0.07697545528592363,0.6381414446287766,-0.17620005542726289,0.23247222177488874,-0.2835256006572358,-0.16715944051239942,-0.10566895418280123,-0.008333267749996138,-0.5284868058173308,0.5979871114888418,-0.3057286963368715,1.2485513384844125,-0.3088174328053823,-0.6411291188186754,-0.1736452678429658,0.07675438020914449,-0.1200042806654583,-0.24055528555724817,-0.23954401682400442,-0.07680951491488779,-0.09027459917511911,-0.21209551350450231,-0.15013725283570473,-0.2640106500629446,0.2000806015038713,-0.23387943496509128,0.08604114730142289,0.09543025769069048,0.48694777340407674,-0.02332870063877086,-0.41726985386481324,0.1540993595307821,0.3151782365171392,-0.050669510398448955,-0.2840612499871493,-0.10523658541270343,-0.06126988771109444,-0.12166504917801596,0.11152239147976967,-0.41363873566466425,0.05410102224989288,0.406155829615837,0.0871890517789683,-0.12745064583729815,0.012246459640715931,0.1703778710009051,-0.35579979429498637,-0.2722358506934571,-0.11344959688832285,0.7729905637222128,-0.11631378185961472,0.2626253368208431,0.22252773188372285,0.30378906026348695,0.0860641770240319
Kenny Lala,2021,Strasbourg,Ligue 1,FRA,DF,28,83.1,1.7690072376214727,0.3523115916435082,-0.4535080941118201,1.3088243324152495,0.8026094416092447,1.156395536518077,-0.3419288700785497,-0.901454535904929,-0.35199811474607445,-0.4394419486250094,-0.09307046718469185,-0.3701379262323068,-0.14860060189864874,0.34021836955660356,0.16006013479703737,0.1692761543115731,0.21609989326421453,0.46333732316050047,0.5340968142043938,0.5471799343867481,0.8150082461814742,1.0535120965422344,-0.12283972598189011,-0.07838023083941348,0.19170782923090138,0.03676331888190647,0.00039357280374453937,1.0189051761587213,0.5099619204783173,0.2729886177309468,0.5089039439077095,0.38032725158518593,0.38747851203549394,0.0907431590416601,1.617866698850296,0.8425032949800096,0.16740154424390513,1.031281787407411,1.1327116146488065,1.2740758390982343,1.9824345213949612,-0.046343762935778715,0.7000588204518942,-0.09764647953685557,-0.0967279366962931,-0.014445988228357819,-0.04812680282681818,-0.04890392218366193,-0.10913727179672365,-0.13146766246358743,0.11098297155159474,0.15232191218584057,0.5281677390753026,-0.21229850945958573,-0.06529799994116517,0.41302793197486076,1.2013422898473065,0.3919946364581154,0.4980619903330539,0.5585015171652582,1.2869360720212233,0.09895223731150418,1.4241661009431223,0.41543483931592184,0.3917907427972607,0.740381396773618,0.13261297634364316,0.15529119197391517,0.3813204223586512,-0.12745064583729815,0.01924207685608585,0.22214688465798263,-0.35579979429498637,1.1926554386483634,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.3937140467692822,-0.13809514297021835,-0.14232299308148477,0.5239785556888538
Stefan Mitrović,2021,Strasbourg,Ligue 1,SRB,DF,30,83.1,0.43365410122838444,-0.2261809424305067,0.44952542423345965,-0.04700034735115304,-0.21499326409150768,-0.22258765817664838,-0.03682924282000419,1.0607558751954882,0.8935386994148513,0.9250740092828925,1.5260459446342254,-0.6097109554392011,-1.2740101969794462,-0.00609222502622118,0.047780188339205144,-0.20432546199394297,0.7248480430452007,0.9828511587060847,0.5496801950280503,1.407466621255793,0.9188812286147474,0.5919376114328505,-0.08351277661436615,0.11378235909117827,-0.07475879223593869,-0.3700196540698398,0.03472677794378331,0.4499818566091053,-0.17094652050526557,-0.31878061453187523,-0.2634477411201543,-0.16715944051239942,-0.11104928535624123,-0.005075027406804292,-0.5470230521906208,0.4747654872493,-0.3057286963368715,0.19428084055270672,-0.3583335452010779,-0.632843082411911,-0.1736452678429658,-0.15495359103362938,-0.5310659275120252,-0.0578429041954444,0.11085607343220621,-0.23464989850589876,-0.09027459917511911,2.1942018766054893e-05,0.03691133690625042,-0.11309750700982757,0.043440899382819476,1.0381989965629421,0.07007081633073056,0.46693317753698604,0.5607552455918138,-0.047157188513132046,-0.5794227051575235,0.12515049088465657,0.2182070386100798,-0.3109647884766759,-0.5413883950299494,-0.10523658541270343,-0.4325159363343011,-0.13340879445769646,0.08142732462664508,-0.4617250927985718,-0.018859896039761497,0.19440783497488684,0.17725399724407445,-0.12745064583729815,-0.05375648423764833,-0.10316275599595243,-0.35579979429498637,-0.32255444944707,-0.11344959688832285,0.13756768017991347,-0.11631378185961472,0.15691910162666592,0.12852206324285095,0.1259918715645679,0.0700936640016284
Mohamed Simakan,2021,Strasbourg,Ligue 1,FRA,DF,20,83.1,0.43365410122838444,0.12091457801390222,0.44952542423345965,0.40494121257098126,-0.0007611155229282265,0.12215814049703293,0.4208201980678142,0.17654994920579453,-0.22898213310054932,0.4320136211312966,0.9335182364792175,-0.5241491592938816,-0.4701462004931623,-0.12152908988716277,0.0056752084175180455,-0.14897707439312574,0.4964355149313875,0.7787564375988909,0.39370807276050473,1.054923159277377,0.7862419511316792,0.6603847115434919,-0.07163306471177701,-0.07838023083941348,0.05410986164685583,-0.15229715161439558,0.010714888033163436,0.7170927885978212,-0.10859595526628692,0.45804926261157775,0.09719537176603663,-0.11933421577760676,0.10482269149093783,0.15861441044345786,-0.21535627649167918,0.07131744017961561,-0.3057286963368715,1.3479462654811012,-0.26248997408718033,-0.19536951303221933,-0.1736452678429658,-0.024382079484090616,-0.28663772135419874,0.23505560344692578,0.2721683642476658,-0.0915401274549274,0.1490413714217351,-0.08103235014540593,0.26064373201224306,-0.10603325633930431,0.4306753040607417,-0.23387943496509128,0.3017164517164214,0.1205694595726904,0.2939344753562042,0.42699273978675123,-0.10135969587959108,0.497302302380589,0.5312765583014213,0.006243311759923436,0.027339858047407205,0.08026548313278105,0.1110293024667823,0.1329796543073813,0.3026538751050419,-0.13595863248768444,0.0974914760702416,0.23376328687669562,0.2702231917646517,-0.12745064583729815,0.14160785879084525,1.1040074405441844,0.14724407763390798,-0.2251575827574144,-0.11344959688832285,1.067896997503407,-0.11631378185961472,0.7809847503743672,0.09603370780739791,0.21576975031149123,0.30174194000161747
Waldemar Anton,2021,Stuttgart,Bundesliga,GER,DF,24,84.0,-0.45658132303367444,-0.052633182208302244,-0.4535080941118201,-0.04700034735115304,-0.10787718980721797,-0.12408885855559655,-0.03682924282000419,0.8306200862392658,0.23232779807016346,0.9136074886282033,0.8577298086919495,-0.11345253779634824,-0.14860060189864874,0.08835611895091285,0.06883267830004869,0.30072857486351395,0.66568511304835,0.6404987233004692,0.6632162553146917,0.9218588577932633,0.7552930981300797,0.8523702270130669,-0.08136912238447175,-0.07838023083941348,0.42933421135034316,0.10516868276555362,0.6862848082073683,0.6154829729978706,-0.10390391912715773,-0.03118755731170391,-0.09795907592056488,-0.11017844608474164,0.8767068042157803,1.0039991382519728,-0.2506043829592731,0.8252218860149798,0.014345394856468385,-0.1596823517925193,-0.25365746990054977,-0.4015385482853315,-0.1736452678429658,0.010827325370401217,0.07223542346482834,-0.12150756788900939,-0.14771952583103146,0.08114655536875333,-0.09027459917511911,-0.07009580427101111,0.24272417226715776,-0.10755224327749131,0.3413964957974498,-0.23387943496509128,0.9748471651314883,1.514991077489135,1.4790058037763711,0.7972229193631462,-0.38906713325688924,1.1425979113885971,1.1237282040405256,-0.07801661999199132,-0.1314868896951966,0.032897793368630676,0.2575995928966199,0.2804316798590169,1.2000639125451458,-0.3508302551736399,0.21606204167630572,0.2331374106276217,0.30841797190489906,-0.12745064583729815,-0.011666604715345398,0.6726752684387307,-0.056125927395257715,-0.21618193397050955,-0.11344959688832285,0.14780239537465917,-0.11631378185961472,0.8679964569509263,0.15955579000521555,0.07165149084383464,0.9748803266827204
Marcin Kamiński,2021,Stuttgart,Bundesliga,POL,DF,28,84.0,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.6495890939139987,0.3741451444720858,0.12215814049703293,-0.6470284973370952,0.8548449061293947,0.4783597613612094,0.9709400919016445,1.0850950920537548,-0.9519581400204787,-0.3093734011959055,-0.10054056900335522,-0.253972167766219,-0.28734804339516873,0.6697625164148355,1.7992300431348602,0.6210041303363253,0.920394345576374,1.1169003000094513,0.7928033506216701,-0.16312163438482857,-0.07838023083941348,0.7584000612027437,0.2583197716537533,1.147287333546795,0.9008865217189742,0.1879911630378173,3.0127629741653523,0.48218345346927094,0.538208029320387,1.657153750490751,1.7342216238220305,0.27427176202097014,0.879280935114577,-0.3057286963368715,-0.5332356222584439,-0.00493772933590755,0.13525851731298896,-0.1736452678429658,0.46984119785704087,0.9000861419240648,-0.41378811885163613,-0.5388181152634726,-0.5343083466872716,0.26268913828051516,-0.5022490554166895,0.026116486049008708,-0.057241331822813483,-0.2721530464969194,-0.23387943496509128,1.4800108061452464,0.22818050574847212,0.7879221008377442,2.3022471466386016,-0.13531586233280343,1.682972814676473,1.8613350876925696,0.4357052894365461,0.7827982871504329,-0.10523658541270343,-0.18408631480805876,-0.1683716018332024,1.8996959818699735,0.11026102744722409,-0.3391673395171752,0.3971004496474207,0.2447537102259973,-0.12745064583729815,-0.0026812709653689683,-0.6224770020436043,-0.35579979429498637,0.03656870056159177,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.0764715300009771,0.657392497298057,0.5763217998472298,1.4800497262437144
Marc-Oliver Kempf,2021,Stuttgart,Bundesliga,GER,DF,25,84.0,0.5820266719387277,-0.052633182208302244,0.6000310106243397,-0.04700034735115304,-0.16143522694936283,-0.22258765817664838,-0.03682924282000419,0.1644375392607292,0.24770479577585303,0.22561624934690852,0.31343110003792995,0.040558695265226506,-0.06821420225002034,0.08835611895091285,0.06883267830004869,0.3214842202138204,0.49327707579963614,0.26643703563593496,0.8748714171780514,0.6886782240636867,0.8800634174616881,0.5547362307591782,-0.027666885556465667,-0.07838023083941348,0.30269076709704756,0.1381266870231942,0.35003768587518663,0.6005096957188891,-0.03921521133889385,1.0895175496015634,0.1469225034776871,-0.11051276801757717,0.6329175920344163,0.6786514397191317,0.019838585506727877,1.3256622102964934,-0.3057286963368715,1.014104122627758,-0.2637318049804786,-0.23108252227423054,-0.1736452678429658,0.22738195876077008,0.12817122155008692,0.15651291055891445,0.10156480340685546,0.25234806041969854,-0.005237131075246832,0.17682408094893465,0.506819581103572,-0.0036736267929764043,0.7064855711578212,0.02585407096626513,0.7817454250883547,0.5841958382811959,0.625870491843903,1.1460683308141197,-0.2759191974049051,0.6559612425018316,0.7251257118905001,0.2839514193610431,0.16426156153293922,-0.0777718035369281,-0.012244253171029534,0.099330421636018,0.8137402934066326,-0.342293887493124,0.18238864545626093,0.17866252604712682,0.30917775867761677,-0.12745064583729815,0.1162946971300432,0.8165531388195417,-0.35579979429498637,-0.22641953947042057,-0.11344959688832285,0.14551228202999938,0.5148599327760969,0.6992665868321561,0.7361893526771868,0.33782716073399854,0.7817763854014114
Konstantinos Mavropanos,2021,Stuttgart,Bundesliga,GRE,DF,22,84.0,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,0.8568827724931154,-0.16143522694936283,0.07290874068650705,0.8784696389556325,-0.18682234914613452,-0.3827521101574536,0.1912166873828441,0.12740495910554345,0.21168228755586554,0.17294499669586486,-0.4573454240280837,-0.14169222130838677,-0.3150222371955773,0.40064651628141257,0.7884752338420905,1.101167051965246,0.6580558936281483,1.0177277650612677,0.17077313855540366,0.08936305464794357,-0.07838023083941348,0.3647564322945558,0.18524376296109682,0.3592453274161789,0.8043814008277822,-0.09712897160170295,0.7167749352234761,-0.05428392895018868,-0.06157128200701305,0.7683256840723838,0.6678760345926101,0.7940894928190285,1.3338038853344787,-0.3057286963368715,2.581708412634958,-0.2701657579209773,0.5768326877418822,-0.1736452678429658,0.1977509130372177,0.19085269856640558,0.6135140509120715,0.6974723436078669,0.4432318775919299,-0.037438605666722725,0.686031837520337,0.2631640041931753,0.26878901506716085,1.445992163716543,0.25025813897531135,0.9955309075628508,0.6393604137910572,1.0511866201076743,1.090813961069934,-0.12825445339587865,0.6041095797492139,0.22759294898215646,-0.15216482794424002,0.03863910759538767,-0.05404283272969635,0.5427211630255201,0.06449073245724861,0.7085294267973681,-0.4274762998159801,0.1344918538058216,0.04700152100254823,0.04533069566762544,-0.12745064583729815,0.20905709140996462,0.5775085773404046,0.19950837601613078,-0.23295776472173746,-0.11344959688832285,0.4807626476570834,-0.11631378185961472,0.9518685819243512,0.6381998308734841,0.05997776706928805,0.9955643048957151
Pascal Stenzel,2021,Stuttgart,Bundesliga,GER,DF,24,84.0,-0.45658132303367444,0.17876383142130378,-0.4535080941118201,-0.4989419072732872,-0.16143522694936283,-0.32108645779770023,-0.4944786837078225,0.5641470674478525,0.29383578889292383,0.5696118689875559,0.9679675218370668,0.3656935206174407,0.17294499669586486,0.1198389002766242,0.10392016156812126,0.13468341206106238,0.5961254138286798,-0.08091526645868322,0.32551925548775845,0.8905062932252906,0.9422763889800341,0.2755384575071571,0.010570418932544007,0.34088360173642296,0.6020832305978016,0.29298765202141175,0.7161888799657655,1.0840868707044062,-0.11419661296668852,0.6002486809401789,-0.1521068836872476,-0.10662829792094948,1.2299622082852604,1.0545145843297674,1.3493143675753831,1.234914117707158,0.37430332656684656,2.2445545084750402,-0.21680904527388198,1.179717584625118,-0.1736452678429658,0.25725817558695635,-0.0782897795055531,0.49240652175542143,0.19435651774732482,1.0534922618581841,-0.02969539972152671,0.9786482343192975,-0.12342257344524808,0.3549351822293861,0.48742151415500357,0.32120933515623235,1.2623998750372012,0.32832978684979514,1.1335035203234356,1.446949223051188,0.04168205324602448,0.9614556753576243,0.4732108646743638,-0.11535001807025072,0.011621392024672229,-0.10523658541270343,0.3144321984438593,-0.05394786860427386,1.0952893241641233,-0.20648301061365318,0.32474979314406077,0.2516167052011885,0.4365470313816983,2.1260905371884418,0.20754217932841476,-0.2178165505779016,-0.35579979429498637,-0.17873632275864829,-0.11344959688832285,0.5867607905266407,-0.11631378185961472,1.2018164476721636,-0.20213519682934888,-0.12065185121403904,1.2624363145081576
Gleison Bremer,2021,Torino,Serie A,BRA,DF,23,84.1,1.7690072376214727,-0.2261809424305067,1.8040757017513793,0.8568827724931154,-0.21499326409150768,0.07290874068650705,0.8784696389556325,0.382460918271888,0.41685177053844685,0.5696118689875559,0.5407963833997352,-0.45569972237762596,-1.3543965966280747,-1.1499666131937332,-0.18379720123007387,-0.10746578369251286,0.5480347771485038,0.7107248638964928,0.666886874878028,0.862770284399163,0.5739758423122014,0.5116483897048166,-0.11277954238415455,-0.07838023083941348,0.07925114399250886,-0.11900181531436294,0.140152290831,0.4271900716463062,-0.11268546354828479,-0.02715956773009589,-0.2263909216610842,-0.16715944051239942,0.23008578840169872,0.35403355387921875,-0.5067067626521183,0.6945880790259685,-0.3057286963368715,0.4443878630319063,-0.340754059982572,-0.6400444298094391,-0.1736452678429658,-0.005896428277402653,-0.006070645398033051,0.1313229120854496,0.22618154270322788,0.034174869487816645,-0.06393761161028644,-0.03869540702614576,0.29656870207798125,0.3255883366191405,0.6543221554423384,0.007447062709460334,0.4868558935233988,0.5388805127532914,0.8445339648813279,0.4140695117431393,-0.3706050835192228,0.4809991813376097,0.36245497335962223,-0.05276048799499571,-0.13960090591889845,-0.07971820034447878,0.18798167577005562,-0.0357154441045366,0.45681632223513224,-0.3849016077556782,-0.003842037515727264,0.21329253476522286,0.10671248589306927,-0.12745064583729815,0.032316918434130704,-0.05950952149002422,-0.35579979429498637,-0.30469006106503776,0.9315427550245163,0.1180129755203429,-0.11631378185961472,0.5814800829606221,0.6848329061546464,0.5427471325165922,0.48688349228158684
Alessandro Buongiorno,2021,Torino,Serie A,ITA,DF,21,84.1,-0.45658132303367444,-0.2261809424305067,-0.4535080941118201,-0.19764753399186447,-0.26855130123365256,-0.2718370579871743,-0.189379056449277,0.46724778788733673,0.2784587911872343,0.6498775135703739,0.19630352982124208,-0.9006210623332873,-0.7113053994390475,-0.7511847164013896,-0.48554955733549804,-0.391126270146701,0.5705840058330889,-0.10565402053228246,0.9903602238970334,0.5754614160484812,0.03543519730941157,0.6457151485371357,0.18129337732141446,-0.07838023083941348,-0.0005611273063862741,-0.07158846120876199,0.044014770942684175,0.07139067439180857,-0.2189656730379077,0.31124184047997344,-0.2183778606208314,-0.16715944051239942,0.046045642326236695,0.14046139751525719,-0.41800319694466825,0.7360483668725607,-0.3057286963368715,0.056917592329622346,-0.3282660690260693,-0.5565853553015633,-0.1736452678429658,-0.2082986431845287,-0.20941047395086626,-0.012950759887098668,0.04270843126133083,0.02130212266800106,-0.09027459917511911,0.026317361842924308,0.6449206172408198,0.0818921118301402,0.12441697780416638,0.5916371975230311,0.3308602162469171,0.5990775528905257,0.388576602725424,0.5283053052135097,-0.4368545556661012,0.35651089130376507,0.559930514278202,-0.017865734186727746,-0.3955661972342228,-0.10523658541270343,0.9066072962860043,-0.05492584923016215,0.33940752784353223,-0.3741272184392507,-0.055542416236337974,0.3662601216704634,-0.008355927828078855,-0.12745064583729815,0.3405728242332255,0.7014889878800796,0.5910718294406364,-0.2919996826048412,-0.11344959688832285,-0.24251879780577887,-0.11631378185961472,0.16819460016334148,0.4245874868767282,0.028172133359665858,0.33088603675266715
