player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Allan,2020,Napoli,Serie A,BRA,MF,28,84.1,0.49249806352644493,-0.008653671869986038,0.5377504810080315,-0.23736126163551247,-0.030387394889207997,-0.2203936655769016,-0.2153580501403309,2.02763666624493,-0.13860823476393885,0.12374190121966015,1.4192519814144284,0.3959695340793812,-0.025540509893109936,-0.4511813288717568,0.6054339984197458,0.41846895723527233,0.6376515209819843,0.4490362155264781,0.588492561535263,0.2890628143362834,0.002891072758113457,0.29957210157787234,0.08864198854683966,-0.13319884093287665,-0.22239960865762637,0.7326440091097938,0.5163833921235172,0.9372707966713635,0.8598680955407082,0.5497883972605833,0.43414655838078553,-0.16944862932073188,-0.1798141746105159,-0.012664990659824791,-0.03895987377893324,-0.2472623464587202,0.5548666376141648,0.39146981699636213,0.5897165176467111,0.5363129965483817,0.1741729613725641,0.423828784266392,0.01256940775343182,-0.0684826301278041,0.6472923651957024,0.6543218620876589,0.16782514346844912,0.15332671758757913,-0.01052167476280627,0.10371341285433447,-0.08836156308343807,1.101503647146816,-0.2672680189231134,0.10753534013413321,0.2400007853302957,0.47771041056982905,0.20718943492079783,0.4495910184974636,0.5702619409022328,0.5472157703064906,0.1042388650020884,0.18324174095927978,0.08791522626246705,0.5112374627807464,0.524207979760673,0.04911472030083644,0.18389781432111316,0.6799606410623239,0.2966362234110254,-0.04522591916132343,0.629371391959833,0.4881299696443936,0.2823515067629846,0.329869650853545,-0.03329955715315463,0.18871965763993265,0.14799986671814155,0.6227371812178948,0.28499354502033275,0.12643947972654274,0.04142654161797214,0.11344460962288393,-0.11878869246266777,0.31052668555480406,0.16390384161536342,-0.09401537303900862,-0.05268960716824016,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.2265534650691719,-0.06915796255172647,-0.14565980391091166,0.5243282395590096
Diego Demme,2020,Napoli,Serie A,GER,MF,27,84.1,0.2542132027780368,-0.24693204148764336,0.292798246116128,-0.23736126163551247,-0.22134002521298415,-0.31568114626525223,-0.2153580501403309,-0.1375578315627897,-0.35514723666192466,-0.14455517915150215,2.406830839470425,4.240214833159217,-0.5219157639768157,0.9832229098495401,1.1560257090705417,0.6728355042654333,0.709373944848482,1.7195137674639975,-0.35159910580158366,0.6313878737940153,-0.0861656887570166,0.3581331565176077,0.1289145950279301,-0.05877512849890102,-0.22239960865762637,0.8640235687674608,0.21217894171414511,-0.2598033650738888,1.1026706144710212,0.21332395206224525,0.4911452997736269,-0.16944862932073188,-0.1798141746105159,0.4814392166563674,-0.03895987377893324,-0.2472623464587202,1.0810757686293653,0.5203394342214939,1.5155489987411488,0.944937846338288,0.06554699236791227,1.1257900883765786,0.09795248029927774,-0.028386734482068555,1.2239640620652545,1.2906135300636252,-0.1856515584942804,0.10057375313619438,-0.10363145160153861,0.18387764887260838,-0.23198934123524723,-0.14225189081030573,-0.2672680189231134,0.08802315317044242,-0.0003241543415271369,0.06665594503966975,0.20453362327655109,-0.2014849735369667,-0.0966395722412841,0.1780575772994867,-0.14560378292268714,0.04423564636669291,-0.007274206590720177,-0.17983938392301607,0.7853820221624367,0.4329245945069397,0.5551329002830566,0.9245222701988152,0.3497652910776219,-0.17413377979217287,0.9314147814709253,0.7191852867926183,0.37905104067559037,0.6154004815220502,-0.07929094279855838,-0.09849106365211552,-0.019216394584631237,1.1201783904909,-0.19165344079023655,0.08396280081508896,0.0389059155021264,0.12081769349940573,-0.11878869246266777,0.43811522838821076,0.017790588843524666,-0.09401537303900862,-0.20097526910399266,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.14536773769204744,-0.18811564246239024,0.004287265237433401,0.7855130447837414
Elif Elmas,2020,Napoli,Serie A,MKD,MF,19,84.1,0.13507077240383272,0.025386095218250703,0.17032212867017626,0.3547215352619713,-0.030387394889207997,0.16075625717650088,0.3843776692323962,0.499646555179422,0.3486045195065293,0.22005367366059023,-0.18556366292656692,-0.47033926571325785,-1.2011661116703065,0.5050881636091077,1.0986724058777506,0.5710888854533692,0.8220806109244073,1.0136929052764865,1.5233323201160374,1.1367248663268577,0.804401926394284,0.6040895872644961,0.16583115096892964,-0.008031688203008562,-0.22239960865762637,0.8508546920815934,0.19007106014369665,-0.7316934694140463,0.4596536456814121,-0.18905898704228719,0.7103932412987398,-0.16944862932073188,-0.1798141746105159,0.4264970519982554,-0.03895987377893324,-0.2472623464587202,0.45025201854752966,0.8364278600450149,0.15576798188479232,-0.26456944060505244,0.20550579655089293,-0.09046206604128568,-0.02730901056748262,-0.16416119592794556,0.47628601437702434,0.5193751866991915,-0.31272000140340556,-0.32041837506397175,-0.10363145160153861,-0.004969002993159451,-0.24629763421173667,0.21811308952700056,-0.2672680189231134,0.42623250822903774,-0.1702621460687895,-0.059118370197835904,-0.0794024627764403,-0.1036734130006897,0.2750085641349082,0.004142650738328143,-0.19148468504511326,0.042289332724834844,0.014512084704084178,-0.17983938392301607,0.38950108438377845,-0.18056887633315463,-0.10470245757222348,0.4255691963781888,0.5886006052086018,0.23773728511693146,0.6141664885707728,0.6835131691640262,0.9877109594790608,0.7593993908026797,0.5232527409697049,0.2134391488237861,0.21173808318475948,0.6459760535315336,0.3114155044900568,0.3513614676354515,0.004669263073848596,0.12293999341150477,-0.11878869246266777,0.42680390629508913,0.06046014135308092,-0.09401537303900862,-0.21574758350230386,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.04149445243004112,-0.26658292796191163,-0.07979095080608116,0.3896157929931295
Fabián Ruiz Peña,2020,Napoli,Serie A,ESP,MF,23,84.1,0.2542132027780368,0.4338633002770918,0.292798246116128,0.10802036988801973,0.30377970817740024,0.2560437378648515,0.13448778616042656,-0.11154948924678112,0.6192782718790115,0.19941543670896233,-0.18556366292656692,-0.253762065765098,0.7059598645460339,-0.4511813288717568,0.995436460130726,0.6346805222109095,0.8015884898196934,1.3901306984431596,0.8720956343631379,0.6802914537165484,0.8934586879094141,1.751886264083309,0.19939165636983833,0.09683808840850251,-0.22239960865762637,0.8243056750879454,0.7222026281765859,1.0397870292318925,0.9622742673199507,0.6387891975855855,0.30753421697447153,-0.16944862932073188,-0.1798141746105159,-0.19600925389389054,-0.03895987377893324,-0.2472623464587202,1.1052784991825513,0.8937043480933675,1.0131757448266763,1.1633856901397868,0.40604273379845474,0.9061052344026552,0.6205859071586018,0.01835529322880714,1.2663573519531124,1.2999689612424892,0.176301993980602,0.4854454345887112,0.007378714525116939,0.7116729772732698,-0.19224318426155065,0.38757576446399766,-0.2672680189231134,-0.024151108287110732,0.11625567450895924,-0.01799501693268409,-0.011182137816803021,-0.033221327875489676,0.030243717578549864,0.14971462241552716,-0.06839859615449492,0.10407558697468929,0.07277497233224543,0.4793099184471896,0.8583093440859113,0.12179771685049459,0.22696552565092218,0.9852311326591929,0.7742788173976972,0.10824572025942357,1.1494324623802767,0.9795152069454437,0.740298254062408,0.5992565140719623,0.11040697621940027,-0.06033141225493806,0.14086781754897,1.2063827018944802,0.3988787454453282,0.20556348536160202,0.005848523818903293,0.2054326684668491,-0.11878869246266777,-0.15505675331979168,-0.029811552218246565,-0.09401537303900862,-0.15994013459110332,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.36743941874570724,-0.1393944044514776,-0.20212748871168937,0.8584433719976658
Piotr Zieliński,2020,Napoli,Serie A,POL,MF,25,84.1,0.015928342029628662,0.1615451635711977,0.04784601122422455,0.2067008360376004,0.16056523543456813,0.19251875073928437,0.23444373938921442,0.07050890696527945,0.6291209537834654,0.2544507352466367,-0.3090110201835666,-0.6869164656614177,0.8104599180373407,-0.4511813288717568,0.6742579622510961,0.507497248695829,0.4839606126966329,0.6170888017615997,0.3994238463166789,0.4031711674888608,0.44817488033376385,1.7284618421074147,0.182611403669384,0.025797271994253083,-0.22239960865762637,0.7499533952098072,0.7563729496021094,0.5989672292216183,0.8099058859614712,0.7359838593044845,0.8952284488715531,-0.16944862932073188,-0.1798141746105159,-0.12457597330563625,-0.03895987377893324,-0.2472623464587202,0.6543666941013674,0.5230607130612684,0.6846225192712838,0.5155910294800748,0.35755246097800286,0.9035771003224727,0.4326544857668324,0.0871422874322071,0.7141787149063235,0.764577832615586,-0.2040618558350979,-0.05986149910849526,-0.022112631934249012,0.24127576931347983,-0.007074891910340677,-0.03925450435381947,-0.18948701387877215,-0.043025847219093014,-0.012321079354544478,-0.17136312354547328,-0.10467890545223874,-0.17978157941058107,-0.028927143636469355,-0.15903414881388234,-0.023961984357845734,0.005826468696035248,-0.05150860015351537,-0.17983938392301607,0.5238328301991023,-0.09287734491970853,0.004496416192627986,0.557379344569437,0.694136129284211,0.17747988841847345,0.7918140989329159,1.233505190102771,1.24493203323314,1.128795109627617,0.0856154614286931,-0.017133901637833054,0.18750554499022867,0.8130356466702208,0.4449546703711147,0.1541435383935519,0.019136298907257654,0.1896381147146546,-0.11878869246266777,-0.13341405845006937,0.1804846952608045,-0.03406797925454459,0.0312332105245626,-0.18225744619532397,0.32889019029581296,-0.10437579752886209,0.05288735999865886,-0.13019828424662777,-0.13644570818034224,0.5239530745377544
Nabil Bentaleb,2020,Newcastle Utd,Premier League,ALG,MF,24,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.38538196085988347,-0.2690781827939282,-0.44273112051638636,-0.3652919799835127,-1.7630792263133301,-0.3157765090441091,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,2.168960613424323,-0.9293160751121892,0.5251393739498396,0.304004011071701,0.29953152275421135,0.8926950431871989,1.2239735210199465,-0.8357195238819787,-0.7986197808780572,-0.8482245752409406,-0.2637433181627016,-0.024946168301639378,-0.22239960865762637,0.7130458666891568,0.5966638385915111,0.7785604810776557,0.9649894375952554,0.07861759926821023,0.12094144355727812,-0.16944862932073188,-0.1798141746105159,0.02396339236860911,-0.03895987377893324,-0.2472623464587202,0.2916329319840282,-0.023404519422108402,0.505370889733852,0.49464494903869405,0.09460250389693639,-0.05904076812528628,-0.19035714352488028,-0.0010872089450147178,0.3334972564128259,0.36289003641156103,-0.1475950616131551,0.15499407948873367,-0.10363145160153861,0.16354887987742456,-0.24592726366370896,-0.26329865849469714,-0.2672680189231134,-0.04864721864535137,0.14631745624150866,0.2962084514210403,0.2842763423666552,0.2294733414701085,-0.22147635738660462,0.35037651183182494,0.1688417666100812,0.06152998773152215,0.4234831094178481,0.9980279446799347,0.32194975645053897,0.1997024456494054,0.49450363262384944,0.5038529248127922,-0.3308689117852043,-0.2918266198722568,0.14525249082247935,-0.16883919603213535,-0.3351074502728349,-0.2654554997409365,-0.19163631231404843,-0.11583672841453913,-0.23455848269951451,0.1884391644763297,-0.30207471132825464,-0.09439238648182294,0.17917489903531691,-0.10973028452184241,-0.11878869246266777,0.3660537047216806,-0.10564079057665193,-0.09401537303900862,-0.21536520174730833,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.1485725498548064,0.3035952660453295,0.17041099454350414,0.322061681310873
Isaac Hayden,2020,Newcastle Utd,Premier League,ENG,MF,24,91.2,-0.10321408834457535,0.025386095218250703,-0.07463010622172712,-0.18802102856072214,0.017350762691736018,-0.12510618488855094,-0.16538007352593698,-0.6772309346199692,-0.1927429852384353,-0.13079635451708357,0.06133105158743229,0.6125467340275411,-0.07779053663876385,0.0269534173686756,-0.6563386718216587,-0.5099689394248148,-0.745566653586179,-0.08873206042591138,0.3206452149756024,-0.0043586651989153,-0.5314494963326669,-2.042870096011542,-0.20669045898115682,0.09345519238877636,-0.22239960865762637,0.43347185777625713,0.3601007674946009,1.0637908300265526,0.4003891939092039,0.12449315941279908,0.1048262772498182,-0.16944862932073188,-0.1798141746105159,-0.07510044315981251,0.04443307381317028,-0.2472623464587202,-0.10002705544730646,-0.09319532567716121,-0.06403174981339356,-0.1435382755478037,-0.07357208762855412,-0.24044271449768467,-0.04240196605263064,0.22147980702719042,-0.11247973067094467,-0.12376049003530856,0.07464703157157788,-0.2732528431355377,-0.07682521805372544,-0.25112364328859793,0.05752587334805712,0.2769739591231758,-0.2672680189231134,-0.045874463913506,0.17641724967931502,0.1696126437901654,0.18725352448105617,0.013612985408995594,0.031791254401697465,0.1115468549370865,0.26710815853756875,-0.0025431625122840076,0.20835684375590086,-0.17983938392301607,0.053897797231330535,0.16265563443161304,0.14635795184948056,0.049645116820090325,-0.054320064368130354,0.035510588903838756,-0.08799734665802682,-0.26323625633554376,-0.037394687301870566,-0.08993106066791194,0.08187387203945232,-0.025025802565514302,-0.02399893526822789,-0.09342120628463835,-0.12388411832232749,-0.011196315449701729,0.011595919906602114,-0.034807068632611675,-0.11878869246266777,-0.0530165793645405,-0.04347398313751185,0.06368699261620758,0.09792899431488658,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.03283194287879025,0.41276637121607734,0.10460377967272334,0.05399867583394014
Matthew Longstaff,2020,Newcastle Utd,Premier League,ENG,MF,19,91.2,1.505208721707179,-0.24693204148764336,1.5787974792986208,-0.23736126163551247,-0.1258637100510961,-0.25215615913968514,-0.2153580501403309,1.4879635631877508,-0.2419563947607048,-8.752049010706239e-05,5.493014770895416,4.240214833159217,-0.2084156035028968,0.0269534173686756,0.008959645214719479,0.024200809338523564,0.03313394839293602,0.07259842235980489,0.9613780832163581,-0.5585992376542909,-0.35333597330240685,-0.7193902543735228,-0.30065987410370115,-0.06215802451862719,-0.22239960865762637,0.591621195309779,-0.14154716341303158,0.7117350850382,0.7216772457925057,0.002017460103429021,-0.05162416311701758,-0.16944862932073188,-0.1798141746105159,-0.08200940344094623,-0.03895987377893324,-0.2472623464587202,-0.010156317825045526,-0.09814275498606764,0.026312869711419596,0.29558401000343143,-0.1394773879263908,-0.1942780474681014,0.009097822924517846,0.0488276114184563,0.06763895272600277,0.11232031893697787,-0.4147319596170686,-0.3228019835317617,3.7782711373959867e-06,-0.009566371322306727,-0.22878638587644717,-0.26329865849469714,-0.2672680189231134,0.014241751982187476,-0.04109323640332225,-0.2504151597083335,-0.10318949843874624,-0.2804689829165191,-0.22147635738660462,0.15259558807940268,-0.01806656880549209,-0.09557320496200777,-0.011823585392863862,-0.17983938392301607,0.07093304658187931,-0.052687218612251945,0.08716049925164557,0.18545474260792003,-0.20327325854838418,-0.08604144498564813,0.024634314699776057,-0.26018548958835236,-0.17794709685655696,-0.23912562253119696,0.16083507308759346,-0.13619862560918433,0.16722838452914288,0.04988193719142419,-0.27062690498092384,0.005548213241507281,0.1264395890346623,-0.14294400289856715,-0.11878869246266777,-0.07720863010580614,-0.021448723528770957,-0.09401537303900862,-0.19766844112376503,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.20470708890942776,-0.015722879755097424,-0.05952803947298054,0.07103462719672295
Sean Longstaff,2020,Newcastle Utd,Premier League,ENG,MF,21,91.2,0.07549955721673074,-0.008653671869986038,0.10908406994720045,0.009339903738439083,-0.030387394889207997,-0.029818704200200333,0.03453183293163868,0.05750473580727517,0.2501777004619902,0.1031036642680323,-0.18556366292656692,-0.41619496572621784,0.9410849849014737,-0.4511813288717568,-0.3351601739420272,-0.38278566590973434,0.27903940164949753,-0.6399445432771107,-0.9345609777255498,-0.34668372465664754,-0.9767333039083174,-1.5275328125418706,-0.25703121708251986,-0.02156327228191322,-0.22239960865762637,0.5085734161129919,0.5254792062553587,0.5218102752418519,0.7582867142429107,0.4752899474720798,0.22378406646591387,-0.16944862932073188,-0.1798141746105159,-0.11501192040257845,0.09557025865738471,1.0577253517445648,0.1448564027670167,-0.04131089095176346,0.17732008595185375,0.6148116442581416,0.10463217491859007,-0.04002373216302422,-0.1792243172285876,-0.07528705643289399,0.16358449074142584,0.1129135617732434,0.5887217656918046,0.9533683466456075,-0.0603874333310098,0.41239209612753386,0.20164624565585193,-0.18406485265193875,0.12883936932011533,-0.14213352181650454,0.1949236683813519,0.183763956888692,0.12316582462785314,0.21090761820552786,-0.05804706827037949,0.4166385698329767,0.36411372839242295,0.2047736015881252,0.12168538579660668,1.1040189089373846,0.25783969111157956,0.30848589395143633,0.277420377658953,0.3030199026345807,0.007120778152097703,-0.18708353247541326,0.15353479538482767,-0.14869413399678175,-0.22007975161904036,-0.23427448205183535,-0.044560081105090465,0.0986316425997934,0.1434492188597877,0.11759239997652628,-0.19401062023119853,-0.03959034724897958,0.12007324703124773,-0.14797978211897697,-0.11878869246266777,-0.02049369679061957,0.16653246968190372,-0.09401537303900862,0.2467232253549304,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.05248974757228079,0.10117239808109918,0.11513830968954669,0.25794897403522893
Jonjo Shelvey,2020,Newcastle Utd,Premier League,ENG,MF,27,91.2,1.147781430584567,0.025386095218250703,1.2113691269607656,0.05868013681322944,0.30377970817740024,0.2560437378648515,0.08450980954603265,0.2590693887563423,0.38797524712434484,0.19253602439175305,0.9254625523864297,1.1539897338979406,1.4374602389851785,-0.4511813288717568,-1.0233998122555206,-0.21744741034013007,-0.18203332320655694,-0.6265003363783008,0.9613780832163581,-0.053262245121448476,-0.4423927348175369,-1.914035775144124,-0.20333440844106593,0.09683808840850251,-0.22239960865762637,0.3457478277572489,0.8830387962656872,0.952306510780241,1.101151360944424,1.4773576647705444,0.4003532767834378,-0.16944862932073188,-0.1798141746105159,-0.11909682993932119,-0.03895987377893324,2.0157838050267314,0.236244776105761,-0.27720630840872906,0.18662682497207353,2.0061112462544437,0.4894625558743381,0.43280100164471347,0.1243969162273107,0.06702061478310883,0.3269270326073417,0.18574819238889298,1.3893556883495537,0.8606028848825641,0.036977932959076545,1.256113917296085,0.58126898021904,-0.10871982255606422,1.0421544618441245,0.6925254308656247,0.060826723507568764,-0.06823247748060052,0.012930829579677578,-0.08515485227019222,-0.22147635738660462,0.05245322457929985,0.107445806850737,-0.13271370531956442,0.044766574311259716,-0.17983938392301607,0.28544368390305513,0.28512986566076265,0.3529770959682736,0.3003873270589189,0.05203350764035892,-0.038910323843247184,0.18230238197040652,0.09862194806274625,-0.052547918190830746,-0.06185103899446243,0.143120017615543,-0.0500535594673979,-0.14769820420952795,0.1643455900603574,-0.128007860537436,0.05850600280718368,0.05161967290003083,-0.01873687194452116,-0.11878869246266777,-0.12099236191072515,-0.19093117527055434,-0.01129419350820502,0.6386572175459371,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.19901878255750105,-0.037329322109824564,-0.1278772239362222,0.2855541043704087
Wylan Cyprien,2020,Nice,Ligue 1,FRA,MF,24,83.1,1.8030647976426892,0.263664464835908,0.292798246116128,1.1935054975334067,0.3992560233392884,1.0183435833716565,0.23444373938921442,-0.04652863345675951,0.7718398413980471,0.2750889721982645,-0.18556366292656692,-0.41619496572621784,1.7248353860862715,-0.4511813288717568,0.2498435186244415,0.29128568372019187,0.7298660659531958,-0.21645202596460425,0.2208589486102389,0.17495446118370597,0.44817488033376385,-0.29775065880742824,-0.015395578195977288,0.19494207298056132,4.768237416683652,0.6491036973454816,0.8572088981225263,1.0124493672157515,0.969232085179597,0.697418164865338,0.3027821110255961,8.181280322260232,7.076418161277598,-0.08729988949480813,0.06565780257391444,6.51824949749962,0.8193902230466383,0.41411763594330947,0.8210259282604315,1.6717758192802068,0.48649182103128896,0.3856679633672006,-0.10434100233253821,-0.02593482547175928,0.9372422163026709,0.7929674258479864,1.8035570871223943,1.3447005358413813,-0.07000263829635313,0.2461212172197496,0.8491545257276075,-0.2016823015808591,1.7862909765590884,-0.07995337209909333,-0.02183357431136276,-0.1562660365246008,-0.1199669922534455,-0.02995603539979002,-0.22147635738660462,-0.04893880380940116,-0.14155389244188765,-0.16568791660772358,0.04131040907814762,1.3177537827487944,0.6352154827358628,0.20719062746549147,0.37440935630865024,0.7985773138050345,0.2745746622544862,-0.07671658969731486,0.3649745619031806,0.47901696571773467,0.06318855986202386,-0.005135462164923541,-0.13444922241395135,-0.0730820311561728,0.010544566473903994,0.77336740956092,-0.09010157445933081,0.17215430339603194,0.004645125316544887,0.08257094119172548,1.7755198936510892,-0.16960273350289093,0.14849402877381662,0.004904592776890247,0.9152303564604148,-0.18225744619532397,0.6175873984879451,-0.10437579752886209,0.23676978060671083,-0.04124528904405718,-0.14099966306203035,0.6306459881472698
Pierre Lees-Melou,2020,Nice,Ligue 1,FRA,MF,26,83.1,0.849925354649057,0.5700223686300387,0.9051788333458866,0.40406176833676166,0.3515178657583443,0.44661869924155273,0.43435564584679015,0.7662320639185107,0.5110087709300187,0.36452133232198525,0.43167312335843117,0.1252480341441815,0.052834530225369096,0.26602079048889166,0.2727848399015583,0.2785673563686845,0.27903940164949753,0.3145941465383807,0.07380550344022956,0.19125565449121704,0.35911811881863376,-0.8365123642529935,-0.06573633629734031,0.019031479954800753,-0.22239960865762637,0.6544856374870597,0.1616466409816913,0.7785604810776557,0.8076162608750861,0.6761148825907913,0.6656196278377075,-0.16944862932073188,-0.1798141746105159,-0.02682947994904146,-0.03895987377893324,-0.2472623464587202,0.30499168381581643,0.1537897875681964,0.3296405891543421,0.5154802643315168,0.28605136994650004,0.27618823663910747,0.20164549444300833,0.16213160395886012,0.3267823956166568,0.3341145181682294,0.06644173950458673,0.13371387850903768,-0.024248338133347622,0.3717601450654719,0.12759689419197023,0.4639494617405674,-0.14607885795526945,-0.04855598368725646,0.12404081293330814,0.23918273037045779,0.19371539704066135,0.09712201845074374,0.17853351899378297,0.47839656951240256,0.7080284280134872,0.14669075059368064,0.13273568691752693,-0.17983938392301607,0.372670733526437,0.5120591064137391,0.3569139152713241,0.26174261297649887,0.409599634460856,0.2541727971202683,0.2661253083435058,0.3910389329768313,0.4939135193937357,0.3513396042082172,0.21334579680084864,0.11184572146891375,0.2532263132369496,0.42738489732039303,0.6736900548242679,0.1701879800314376,0.02863835619068833,0.06319585327898324,-0.11878869246266777,0.11480271749150214,0.07259286630927278,-0.016179591766462966,0.17027243541004278,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.29838688709964584,-0.09530894137643696,-0.1375482642741189,0.37278474856729593
Eddy Sylvestre,2020,Nice,Ligue 1,FRA,MF,19,83.1,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.43472219393467376,-0.4122926555367603,-0.5697810947675206,-0.4152699565979066,-0.020520291140750723,-0.5520008747510027,-0.21334930232359506,-0.18556366292656692,-0.09132916580397818,0.02670951685254306,-0.21211395575154077,-0.40398413777337755,-2.0870415310118116,0.1663327355735737,2.418612526202104,2.2743552722343,2.7016394238479178,0.002891072758113457,0.006766826879195568,-0.05566818467706772,0.025797271994253083,-0.22239960865762637,0.49198485844789414,-1.2027254787945616,-1.092550608027108,0.7636353786151604,-0.06675691574353307,-0.25877108764453527,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,0.1681513651024192,0.04023080258610205,0.3171959334283182,-0.019391416089224293,-0.36418211578235854,0.7722647149900936,-0.31407516478529446,-0.16416119592794556,0.17239180404852336,0.24136180031849505,-0.5625363385961494,-0.4917402336863718,-0.10363145160153861,-0.33540485165062306,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,-0.2541083442750947,2.347088722490882,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,0.21186050336580758,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,0.2573502621644867,-0.40191732061226065,-0.3903643662848825,0.2686958030118575,0.6855528753982482,1.1814717542150026,0.4466385203367675,-0.14235404111140645,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,1.85797910284314,-0.3470627187143565,0.4924113023653405,2.845846211364817,0.5258514635912319,0.31794603902926805,-0.05887595737016875,-0.11878869246266777,0.41756480328144036,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.24875282705499188,-0.2948939245701389,0.4297689938973204,0.2574595249190677
Khéphren Thuram-Ulie,2020,Nice,Ligue 1,FRA,MF,18,83.1,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.38538196085988347,-0.3168163403748722,-0.4744936140791699,-0.3652919799835127,-1.7630792263133301,-0.47818076046759844,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,-0.9921660046876946,0.0269534173686756,0.6513166409739793,0.3421589931262248,0.7298660659531958,0.05915421546099592,0.5254696564624016,0.4846771340264157,0.18100459578837358,-0.262614025843587,-0.09258474061806728,-0.018180376262187055,-0.22239960865762637,0.7420753962901834,-0.18978254138491926,1.433449362264323,0.7811082182521201,-0.18717406522488964,0.4170504700865215,-0.16944862932073188,-0.1798141746105159,-0.08708048599816406,-0.03895987377893324,-0.2472623464587202,0.4974544723174873,0.41287522316652114,0.6016943164663343,0.11216611660080746,-0.14519021999052564,-0.06675742459862852,-0.23533598345769188,-0.16416119592794556,0.5997969522317007,0.6322505669819821,-0.0343653233177956,0.33147581579583874,-0.0026310157086764205,-0.017850400483196187,-0.2662865954634624,-0.0782407187466954,-0.2672680189231134,-0.2541083442750947,0.035882992878333145,0.43953768353900463,0.4142617184100171,0.30788437830025417,-0.22147635738660462,0.25137925820665297,0.3158452002033584,0.35357771222158924,0.07125184126436092,-0.17983938392301607,0.5202648562180626,0.49150502719496497,0.8239583242205634,0.5759575501141098,-0.12387805372539043,-0.281672818270547,0.394388931226766,0.33128468359003554,-0.24646355704243245,0.1412484262416029,-0.19163631231404843,0.09421836422494576,0.010948642502365243,0.5885770660525027,-0.22226353329740509,0.11345169519158302,-0.04977455313400202,0.01179710846250921,-0.11878869246266777,0.16758864479402977,-0.17848610230603254,-0.09401537303900862,-0.2363847916298803,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.047463442062274465,0.08600894166055328,-0.1559095607137841,0.5203849535226834
