player,season_end_year,squad,comp,nation,age,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,position_group_model,league_strength,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Boubakary Soumaré,2021,Lille,Ligue 1,FRA,21,0.0,0.05,0.0,0.01,0.04,0.06,0.01,37.5,0.38,0.14,0.0,0.0,25.7,0.04,86.9,89.0,89.4,75.4,85.3,2.16,21.0,8.3,0.39,-0.23,,,,,,,,,,,,MF,83.1,0.0,0.8685714285714285,0.6590909090909091,0.625,16.78920634920635,4.218412698412698,4.95729537366548,0.0,0.0,0.14069828035435122,0.0,0.0,73.8665971860344,29.030745179781135,31.750911933298593,11.818655549765502,0.7034914017717562,8.676393955184993,0.32829598749348615,0.09379885356956748,72.9755080771235,71.99062011464305,0.9379885356956749,0.8441896821261073,0.0,1.0317873892652423,0.04689942678478374,0.09379885356956748,0.0,0.04689942678478374,0.46899426784783743,2.0635747785304845,0.7503908285565398,1.1724856696195936,0.14069828035435122,1.3600833767587284,0.28139656070870245,0.3751954142782699,1.829077644606566,0.0,80.94841063053673,1.9228764981761335,12.428348097967692,59.84366857738405,9.286086503387182,0.23449713392391872,52.71495570609693,123.95518499218343,1.3600833767587284,1.266284523189161,0.0,0.9848879624804586,1.0317873892652423,62.37623762376237,1.7821782178217822,1.6883793642522147,0.7034914017717562,1.2756644085461177,0.0,1.078686816050026,0.7503908285565398,0.0,0.04689942678478374,0.0,0.0,0.0,6.941115164147994,1.4069828035435124,0.8441896821261073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.94841063053673
Xeka,2021,Lille,Ligue 1,POR,25,0.07,0.15,0.07,0.07,0.17,0.24,0.07,27.8,1.35,0.37,0.06,0.2,22.3,0.05,88.9,93.1,91.8,78.5,46.2,2.18,21.0,11.1,0.84,0.53,,,,,,,,,,,,MF,83.1,0.0,0.8887627695800226,0.5151515151515151,0.45714285714285713,17.37911464245176,3.8853575482406355,5.043545878693624,0.0,0.0,0.45,0.0,0.0,66.075,24.975,28.35,10.799999999999999,1.3499999999999999,6.5249999999999995,0.6749999999999999,0.0,66.0,62.775,3.225,2.4000000000000004,0.375,1.3499999999999999,1.65,0.15000000000000002,0.6749999999999999,0.0,0.45,2.475,1.05,1.125,0.30000000000000004,3.225,0.15000000000000002,0.9,1.5,0.0,76.875,1.8,11.325,52.8,13.799999999999999,1.05,48.225,114.22500000000001,1.5,1.2000000000000002,0.15000000000000002,1.425,0.225,56.400000000000006,1.8,2.25,0.6749999999999999,1.5374999999999999,0.0,2.1,2.025,0.0,1.65,0.0,0.0,0.0,6.2250000000000005,1.2000000000000002,1.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.875
Burak Yılmaz,2021,Lille,Ligue 1,TUR,35,0.7,0.22,0.53,0.44,0.18,0.62,0.3,46.8,2.72,1.27,0.19,0.41,20.2,0.11,75.3,82.8,77.4,64.9,51.7,2.04,21.0,7.8,0.34,-0.37,,,,,,,,,,,,FW,83.1,1.0,0.7528301886792453,0.46153846153846156,0.38144329896907214,11.09433962264151,1.4943396226415093,4.856807511737089,0.17552413456850316,0.17552413456850316,0.26328620185275475,0.0,0.4826913700633837,23.256947830326673,12.72549975621648,7.196489517308629,1.6235982447586543,1.0970258410531448,0.7020965382740126,0.17552413456850316,0.0,22.642613359336906,20.887372013651877,1.6235982447586543,0.13164310092637738,0.04388103364212579,0.04388103364212579,0.5265724037055095,0.04388103364212579,0.0,0.13164310092637738,0.7020965382740126,0.5704534373476353,0.13164310092637738,0.30716723549488056,0.13164310092637738,1.3164310092637737,0.0,0.30716723549488056,0.21940516821062897,0.0,32.998537298878595,1.0092637737688932,2.0185275475377864,13.910287664553875,17.376889322281812,4.651389566065334,18.69332033154559,37.21111652852267,1.6235982447586543,0.9215017064846416,0.7898586055582643,2.5012189176011703,0.9215017064846416,25.538761579717214,6.450511945392491,1.6235982447586543,0.7020965382740126,1.211116528522672,0.0,1.4480741101901513,1.6235982447586543,1.272549975621648,0.5265724037055095,0.04388103364212579,0.0,0.0,1.9746465138956606,1.6235982447586543,2.6328620185275473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8230131643101
Adrián,2021,Liverpool,Premier League,ESP,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,76.8,100.0,97.4,48.8,,1.33,-3.0,2.4,0.81,0.17,3.0,50.0,33.3,-0.72,39.3,31.2,31.3,18.2,21.1,0.0,17.0,GK,91.2,0.0,0.7676767676767676,0.0,1.0,20.515151515151516,11.464646464646465,4.980769230769231,0.0,0.0,0.0,0.0,0.0,33.0,5.333333333333334,12.666666666666668,14.333333333333334,0.0,0.0,0.0,0.0,33.33333333333333,23.333333333333332,9.666666666666666,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,36.666666666666664,33.0,36.666666666666664,0.0,0.0,0.0,17.333333333333332,26.333333333333332,0.0,0.0,0.0,0.0,0.0,15.666666666666666,0.0,2.0,3.0,2.3666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0,6.0,3.0,3.0,0.0,0.6666666666666667,0.0,3.666666666666667,25.666666666666668,6.333333333333334,7.333333333333334,0.0,0.0,36.666666666666664
Thiago Alcántara,2021,Liverpool,Premier League,ESP,29,0.05,0.0,0.05,0.06,0.11,0.17,0.06,22.7,1.07,0.24,0.05,0.2,23.3,0.06,89.5,92.6,92.7,82.2,68.8,1.71,16.0,16.4,0.79,0.32,,,,,,,,,,,,MF,91.2,0.0,0.8948626045400239,0.5901639344262295,0.5,18.873954599761053,4.916965352449224,4.681309904153355,0.0,0.0,0.19417475728155337,0.0,0.04854368932038834,81.2621359223301,27.37864077669903,35.19417475728155,16.407766990291265,1.4077669902912622,10.04854368932039,1.3106796116504855,0.04854368932038834,84.2233009708738,81.84466019417475,2.1359223300970873,1.4563106796116503,0.14563106796116507,0.9223300970873787,0.33980582524271846,0.14563106796116507,0.0,0.24271844660194178,0.5825242718446603,2.9611650485436893,0.9708737864077671,1.4563106796116503,0.5339805825242718,2.378640776699029,0.0,1.2621359223300972,1.4563106796116503,0.0,94.46601941747574,1.5048543689320388,14.368932038834952,59.51456310679611,21.262135922330096,0.7766990291262135,60.77669902912622,142.23300970873785,1.3106796116504855,2.8155339805825244,0.19417475728155337,1.116504854368932,0.8737864077669902,71.60194174757281,1.2135922330097089,1.6504854368932038,0.8737864077669902,1.8689320388349515,0.0,2.330097087378641,1.2135922330097089,0.0,0.33980582524271846,0.0,0.04854368932038834,0.0,7.427184466019418,1.5048543689320388,1.5048543689320388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.46601941747574
Trent Alexander-Arnold,2021,Liverpool,Premier League,ENG,21,0.06,0.21,0.06,0.08,0.26,0.33,0.08,21.8,1.63,0.36,0.04,0.17,24.9,0.05,75.3,88.2,83.6,53.9,52.5,1.81,20.0,23.8,0.71,0.53,,,,,,,,,,,,DF,91.2,0.0,0.7534852091125468,0.5892857142857143,0.25806451612903225,16.15606936416185,6.6303978238694325,4.75,0.0,0.0,0.059386341141537444,0.0,0.5344770702738371,87.32761464863081,26.39722863741339,35.30517980864401,23.0715935334873,2.167601451666117,6.176179478719895,2.999010227647641,0.9501814582645991,89.5249092708677,74.70801715605411,14.490267238535136,1.6628175519630484,0.17815902342461234,1.6331243813922796,8.81887165951831,9.679973606070604,3.1474760805014848,0.32662487627845593,1.5440448696799738,1.6628175519630484,0.9204882876938304,0.5344770702738371,0.20785219399538105,1.6628175519630484,0.08907951171230617,0.6235565819861432,1.4549653579676676,0.08907951171230617,98.52193995381063,2.167601451666117,20.755526228967337,44.36159683272847,34.1768393269548,2.4051468162322664,59.1487957769713,161.5902342461234,2.909930715935335,2.8208512042230285,0.7126360936984494,0.9204882876938304,0.6532497525569119,65.38436159683273,7.393599472121412,1.7815902342461236,1.187726822830749,1.817222038931046,0.0,0.6235565819861432,0.26723853513691853,0.14846585285384362,8.81887165951831,0.0,0.029693170570768722,0.0,7.660838007258331,0.23754536456614977,0.6829429231276807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.52193995381063
Alisson,2021,Liverpool,Premier League,BRA,27,0.03,0.0,0.03,0.0,0.0,0.0,0.0,100.0,0.03,0.03,1.0,1.0,8.4,0.09,85.1,98.8,98.1,64.2,100.0,1.88,26.0,21.6,0.66,0.07,0.97,75.7,30.3,0.09,38.1,14.9,25.7,27.7,30.4,5.9,18.6,GK,91.2,0.0,0.851363236587511,0.6666666666666666,0.9230769230769231,22.26033421284081,11.737906772207564,3.9590973201692523,0.0,0.0,0.030303030303030304,0.0,0.0,34.45454545454545,4.878787878787879,16.242424242424242,13.212121212121211,0.0,0.2121212121212121,0.0,0.0,35.06060606060606,27.84848484848485,7.09090909090909,1.8484848484848486,0.0,0.06060606060606061,0.0,0.0,0.0,0.12121212121212122,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.12121212121212122,0.0,0.0,0.06060606060606061,0.2121212121212121,37.54545454545455,28.21212121212121,37.09090909090909,0.48484848484848486,0.030303030303030304,0.030303030303030304,21.484848484848484,53.42424242424242,0.0,0.0,0.0,0.0,0.0,20.272727272727273,0.0,1.7575757575757573,0.9696969696969697,1.7666666666666666,0.0,0.030303030303030304,0.18181818181818182,0.0,0.0,0.0,0.030303030303030304,0.0,2.242424242424242,0.36363636363636365,0.030303030303030304,3.4848484848484844,2.484848484848485,0.9696969696969697,0.030303030303030304,0.12121212121212122,0.0,2.242424242424242,29.696969696969695,5.0,5.242424242424243,0.6060606060606061,0.0,37.54545454545455
Roberto Firmino,2021,Liverpool,Premier League,BRA,28,0.29,0.22,0.29,0.36,0.18,0.54,0.36,38.6,2.63,1.01,0.11,0.28,14.3,0.14,79.7,85.5,80.5,70.3,71.1,1.83,18.0,20.7,0.66,0.06,,,,,,,,,,,,FW,91.2,0.0,0.7974006116207951,0.45454545454545453,0.22916666666666666,12.006880733944953,3.014525993883792,4.9160768452982815,0.0,0.0,0.06342494714587738,0.0,0.0,41.479915433403804,21.945031712473572,13.668076109936575,2.8858350951374203,1.4587737843551796,2.6955602536997887,1.3636363636363638,0.0,42.27272727272727,40.81395348837209,1.3953488372093024,0.12684989429175475,0.15856236786469347,0.03171247357293869,0.4439746300211416,0.507399577167019,0.06342494714587738,0.06342494714587738,0.9196617336152221,1.0465116279069768,0.09513742071881608,0.5391120507399577,0.412262156448203,1.014799154334038,0.15856236786469347,1.1733615221987315,0.3488372093023256,0.0,52.73784355179704,0.5708245243128964,3.298097251585624,25.021141649048623,24.98942917547569,5.5813953488372094,31.363636363636367,75.44397463002113,2.0930232558139537,1.3953488372093024,0.6976744186046512,2.5369978858350954,1.4904862579281186,40.56025369978858,7.040169133192389,1.807610993657505,1.236786469344609,1.8234672304439747,0.0,0.6976744186046512,0.507399577167019,0.12684989429175475,0.4439746300211416,0.0,0.0,0.0,3.456659619450317,0.6976744186046512,2.346723044397463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73784355179704
Joe Gomez,2021,Liverpool,Premier League,ENG,23,0.0,0.0,0.0,0.0,0.01,0.01,0.0,,0.0,0.0,,,,,90.2,93.4,93.9,80.5,100.0,2.0,1.0,6.5,1.0,0.42,,,,,,,,,,,,DF,91.2,0.0,0.9024390243902439,0.6666666666666666,0.5384615384615384,21.399624765478425,5.75422138836773,4.665893271461717,0.0,0.0,0.0,0.0,0.0,81.30508474576271,16.16949152542373,45.305084745762706,18.76271186440678,0.15254237288135591,4.576271186440678,0.0,0.0,85.11864406779661,82.83050847457628,2.135593220338983,1.9830508474576272,0.0,1.3728813559322035,0.0,0.15254237288135591,0.0,0.15254237288135591,0.15254237288135591,0.45762711864406774,0.15254237288135591,0.15254237288135591,0.15254237288135591,0.6101694915254237,0.30508474576271183,0.15254237288135591,0.6101694915254237,0.0,91.98305084745762,9.762711864406779,36.0,55.525423728813564,0.7627118644067796,0.0,65.74576271186442,160.6271186440678,0.6101694915254237,0.15254237288135591,0.0,0.30508474576271183,0.45762711864406774,65.44067796610169,0.15254237288135591,2.288135593220339,2.135593220338983,2.135593220338983,0.0,0.9152542372881355,0.9152542372881355,0.0,0.0,0.0,0.15254237288135591,0.0,5.338983050847458,3.2033898305084745,2.745762711864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.98305084745762
Curtis Jones,2021,Liverpool,Premier League,ENG,19,0.08,0.15,0.08,0.13,0.11,0.24,0.13,47.4,1.45,0.69,0.05,0.11,19.4,0.09,91.2,93.1,94.7,81.9,64.7,1.75,10.0,6.4,0.49,-0.24,,,,,,,,,,,,MF,91.2,0.0,0.9118852459016393,0.375,0.4375,15.382172131147541,3.2797131147540983,5.234335839598997,0.0,0.0,0.15267175572519084,0.0,0.0,74.50381679389312,35.49618320610687,28.549618320610687,8.01526717557252,0.9923664122137404,7.404580152671755,1.6793893129770994,0.15267175572519084,75.0381679389313,73.74045801526718,1.1450381679389312,0.15267175572519084,0.07633587786259542,0.15267175572519084,0.5343511450381679,0.6106870229007634,0.0,0.15267175572519084,0.7633587786259541,1.2213740458015268,0.45801526717557256,0.5343511450381679,0.22900763358778628,1.9083969465648853,0.0,0.9923664122137404,1.4503816793893127,0.07633587786259542,86.4885496183206,1.1450381679389312,9.770992366412214,49.083969465648856,28.47328244274809,1.984732824427481,60.91603053435115,149.9236641221374,3.2061068702290076,3.282442748091603,0.6106870229007634,1.6793893129770994,2.4427480916030535,69.46564885496183,6.030534351145039,1.8320610687022902,1.0687022900763359,1.6488549618320612,0.0,1.3740458015267174,0.9923664122137404,0.07633587786259542,0.5343511450381679,0.0,0.0,0.0,6.106870229007633,1.0687022900763359,1.3740458015267174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4885496183206
Diogo Jota,2021,Liverpool,Premier League,POR,23,0.73,0.0,0.73,0.51,0.13,0.64,0.51,56.5,3.72,2.1,0.2,0.35,14.4,0.14,72.5,81.8,74.2,61.2,48.8,2.0,9.0,5.8,0.47,-0.26,,,,,,,,,,,,FW,91.2,0.0,0.7250554323725056,0.5,0.27450980392156865,11.922394678492239,2.7228381374722836,6.409411764705882,0.0,0.0,0.16187050359712232,0.0,0.0,36.50179856115108,17.805755395683452,12.221223021582732,3.965827338129496,0.9712230215827339,2.670863309352518,1.1330935251798562,0.0,36.339928057553955,35.85431654676259,0.16187050359712232,0.0,0.08093525179856116,0.16187050359712232,1.4568345323741008,0.08093525179856116,0.0,0.32374100719424465,1.4568345323741008,0.9712230215827339,0.32374100719424465,0.5665467625899281,0.08093525179856116,2.3471223021582737,0.0,0.7284172661870504,0.40467625899280574,0.0,50.66546762589928,0.48561151079136694,4.370503597122302,20.31474820143885,26.70863309352518,7.365107913669065,34.39748201438849,122.21223021582733,4.370503597122302,3.3992805755395685,1.8615107913669064,3.1564748201438846,1.618705035971223,39.82014388489209,10.116906474820144,1.9424460431654678,1.2140287769784173,1.8776978417266186,0.0,2.023381294964029,1.618705035971223,0.08093525179856116,1.4568345323741008,0.0,0.0,0.0,4.289568345323741,1.1330935251798562,2.994604316546763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66546762589928
Ozan Kabak,2021,Liverpool,Premier League,TUR,20,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.11,0.0,0.0,,4.6,0.14,90.6,93.3,97.0,70.4,60.0,1.56,1.0,4.4,0.49,-0.2,,,,,,,,,,,,DF,91.2,0.0,0.9061371841155235,0.5263157894736842,0.5652173913043478,18.709386281588447,4.842960288808665,5.07900677200903,0.0,0.0,0.33707865168539325,0.0,0.0,62.247191011235955,20.1123595505618,29.8876404494382,12.134831460674157,0.11235955056179775,1.797752808988764,0.0,0.0,66.06741573033707,64.71910112359551,1.1235955056179774,0.898876404494382,0.0,0.2247191011235955,0.0,0.2247191011235955,0.0,0.2247191011235955,0.11235955056179775,2.134831460674157,1.2359550561797754,0.449438202247191,0.449438202247191,1.0112359550561798,0.2247191011235955,0.0,1.348314606741573,0.11235955056179775,75.1685393258427,8.426966292134832,35.50561797752809,38.87640449438202,1.5730337078651686,0.7865168539325843,49.7752808988764,112.92134831460673,0.33707865168539325,0.11235955056179775,0.0,0.449438202247191,0.33707865168539325,53.59550561797753,0.11235955056179775,1.1235955056179774,1.0112359550561798,1.6292134831460674,0.0,1.348314606741573,0.33707865168539325,0.0,0.0,0.0,0.0,0.0,6.067415730337078,2.921348314606742,2.2471910112359548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1685393258427
Naby Keïta,2021,Liverpool,Premier League,GUI,25,0.0,0.0,0.0,0.07,0.11,0.18,0.07,22.2,1.56,0.35,0.0,0.0,21.2,0.04,87.4,86.1,94.3,77.1,80.0,2.4,9.0,5.5,0.95,0.35,,,,,,,,,,,,MF,91.2,0.0,0.8735955056179775,0.45454545454545453,0.3076923076923077,14.96629213483146,3.342696629213483,5.548387096774194,0.0,0.0,0.17307692307692307,0.0,0.0,61.61538461538461,28.73076923076923,24.403846153846153,6.0576923076923075,1.0384615384615385,5.365384615384616,1.7307692307692308,0.17307692307692307,62.480769230769226,60.92307692307693,1.3846153846153846,0.5192307692307693,0.17307692307692307,0.0,0.5192307692307693,0.17307692307692307,0.0,0.17307692307692307,0.5192307692307693,1.903846153846154,0.17307692307692307,1.3846153846153846,0.34615384615384615,2.9423076923076925,0.0,1.7307692307692308,1.5576923076923077,0.0,74.42307692307692,0.8653846153846154,7.26923076923077,47.25,20.596153846153847,2.769230769230769,48.28846153846154,141.0576923076923,3.1153846153846154,2.25,0.5192307692307693,2.4230769230769234,1.3846153846153846,55.38461538461539,3.2884615384615388,2.9423076923076925,1.3846153846153846,1.9730769230769232,0.0,2.25,0.34615384615384615,0.0,0.5192307692307693,0.0,0.0,0.0,6.0576923076923075,0.6923076923076923,1.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42307692307692
Caoimhín Kelleher,2021,Liverpool,Premier League,IRL,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,82.3,100.0,100.0,63.3,,1.5,3.0,0.5,0.25,-0.41,0.5,85.7,50.0,0.55,13.3,22.0,28.5,28.6,30.4,3.7,16.3,GK,91.2,0.0,0.8225806451612904,0.0,0.0,23.532258064516128,11.806451612903226,2.9743589743589745,0.0,0.0,0.0,0.0,0.0,31.0,3.0,12.999999999999998,15.0,0.0,0.0,0.0,0.0,32.0,23.5,8.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,34.5,0.5,0.0,0.0,19.5,37.5,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.5,3.0,0.5,0.0,0.0,0.0,1.0,25.0,6.0,7.0,0.5,0.0,35.0
Sadio Mané,2021,Liverpool,Premier League,SEN,28,0.35,0.22,0.35,0.45,0.22,0.67,0.45,36.2,3.01,1.09,0.12,0.32,13.7,0.15,75.4,80.7,79.5,71.0,56.9,1.89,26.0,23.9,0.77,0.67,,,,,,,,,,,,FW,91.2,0.0,0.7537593984962406,0.625,0.35714285714285715,12.708646616541353,2.704887218045113,6.968897266729501,0.0,0.0,0.09608540925266905,0.0,0.0,34.07829181494662,16.07829181494662,11.562277580071175,3.9715302491103204,1.8256227758007118,1.1850533807829182,2.1459074733096086,0.32028469750889677,34.654804270462634,34.04626334519573,0.4804270462633452,0.09608540925266905,0.06405693950177936,0.09608540925266905,1.9217081850533808,0.32028469750889677,0.06405693950177936,0.12811387900355872,1.2491103202846976,1.5373665480427048,0.1921708185053381,0.704626334519573,0.6405693950177935,1.0569395017793595,0.0,0.9608540925266904,0.4804270462633452,0.0,48.4270462633452,0.5124555160142349,2.7544483985765122,17.135231316725978,29.209964412811388,7.814946619217082,33.98220640569395,112.13167259786476,4.548042704626335,2.818505338078292,1.9857651245551602,3.2348754448398576,1.9537366548042705,40.54804270462633,11.722419928825621,1.7295373665480427,0.896797153024911,1.812811387900356,0.0,1.697508896797153,2.498220640569395,0.9928825622775801,1.9217081850533808,0.03202846975088968,0.0,0.0,3.7473309608540926,1.1209964412811388,2.01779359430605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4270462633452
Joël Matip,2021,Liverpool,Premier League,CMR,28,0.13,0.26,0.13,0.1,0.11,0.22,0.1,40.0,0.65,0.26,0.2,0.5,7.3,0.16,88.4,93.4,94.5,70.2,,1.9,14.0,8.9,1.15,0.64,,,,,,,,,,,,DF,91.2,0.0,0.8842504743833017,0.6428571428571429,0.6764705882352942,19.074003795066414,4.903225806451613,5.146341463414634,0.0,0.0,0.26049204052098407,0.0,0.0,68.63965267727932,17.713458755426917,35.29667149059335,14.848046309696093,0.26049204052098407,3.907380607814761,0.13024602026049203,0.0,71.11432706222865,69.29088277858177,1.8234442836468885,1.8234442836468885,0.13024602026049203,0.26049204052098407,0.0,0.0,0.0,0.0,0.0,1.8234442836468885,0.9117221418234442,0.9117221418234442,0.0,1.0419681620839363,0.0,0.7814761215629523,0.9117221418234442,0.0,79.05933429811867,5.861070911722141,31.1287988422576,45.846599131693196,2.735166425470333,0.7814761215629523,48.06078147612157,153.8205499276411,0.7814761215629523,1.0419681620839363,0.0,0.39073806078147616,0.13024602026049203,55.6150506512301,0.13024602026049203,2.4746743849493487,0.6512301013024602,2.044862518089725,0.0,1.4327062228654124,0.5209840810419681,0.0,0.0,0.0,0.0,0.0,5.600578871201158,2.995658465991317,1.4327062228654124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.05933429811867
Divock Origi,2021,Liverpool,Premier League,BEL,25,0.0,0.0,0.0,0.54,0.07,0.62,0.54,28.6,3.39,0.97,0.0,0.0,18.5,0.16,76.7,86.7,75.0,0.0,0.0,1.33,2.0,2.2,1.05,0.42,,,,,,,,,,,,FW,91.2,0.0,0.7666666666666667,0.6666666666666666,0.3,9.4,1.2833333333333334,4.862068965517241,0.0,0.0,0.0,0.0,0.0,29.032258064516128,14.516129032258064,9.67741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.0,0.0,29.516129032258064,28.548387096774192,0.4838709677419355,0.0,0.0,0.0,1.4516129032258065,0.4838709677419355,0.0,0.4838709677419355,0.967741935483871,1.4516129032258065,0.0,0.967741935483871,0.4838709677419355,1.4516129032258065,0.4838709677419355,1.935483870967742,0.4838709677419355,0.0,42.58064516129033,1.4516129032258065,4.354838709677419,14.03225806451613,25.161290322580644,6.290322580645161,28.06451612903226,71.61290322580645,2.4193548387096775,2.903225806451613,0.967741935483871,1.935483870967742,2.4193548387096775,32.903225806451616,8.709677419354838,0.967741935483871,0.0,1.5483870967741935,0.0,0.0,0.4838709677419355,0.0,1.4516129032258065,0.0,0.0,0.0,2.4193548387096775,1.4516129032258065,3.3870967741935485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.58064516129033
Nathaniel Phillips,2021,Liverpool,Premier League,ENG,23,0.06,0.06,0.06,0.06,0.04,0.1,0.06,13.3,0.93,0.12,0.07,0.5,10.4,0.07,87.2,91.7,94.1,68.8,100.0,2.24,18.0,12.0,0.74,0.17,,,,,,,,,,,,DF,91.2,0.0,0.8724007561436673,0.6363636363636364,0.6690140845070423,18.850661625708884,5.823251417769376,4.5994832041343665,0.0,0.0,0.12362637362637363,0.0,0.0,65.39835164835165,17.86401098901099,32.3282967032967,14.278846153846153,0.3708791208791209,4.883241758241758,0.12362637362637363,0.0,69.66346153846155,67.99450549450549,1.607142857142857,1.1126373626373627,0.0,0.3090659340659341,0.061813186813186816,0.4945054945054945,0.0,0.061813186813186816,0.3708791208791209,1.35989010989011,0.9271978021978022,0.4326923076923077,0.0,1.4835164835164836,0.8653846153846154,0.18543956043956045,1.2362637362637363,0.0,81.22252747252747,8.097527472527473,33.997252747252745,44.0728021978022,3.3997252747252746,1.4835164835164836,47.84340659340659,119.67032967032966,0.5563186813186813,0.6181318681318682,0.12362637362637363,0.4945054945054945,0.18543956043956045,53.34478021978022,0.18543956043956045,1.7925824175824174,0.679945054945055,1.7060439560439562,0.0,1.2362637362637363,0.5563186813186813,0.0,0.061813186813186816,0.0,0.0,0.0,5.1304945054945055,5.872252747252747,2.9052197802197806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22252747252747
