player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
HÃ¥vard Nordtveit,2021,30.0,DF,Bundesliga,1500000.0,14.90227253462211,2964657.8792014946,1464657.8792014946
Klaus Gjasula,2020,29.0,MF,Bundesliga,725000.0,14.598564587474216,2188143.7299375786,1463143.7299375786
Koffi Djidji,2022,28.0,DF,Serie A,3000000.0,15.311352930100343,4463093.556301775,1463093.5563017754
Luca Ranieri,2022,22.0,DF,Serie A,2500000.0,15.192283146871546,3962092.665286824,1462092.665286824
Dion Lopy,2022,19.0,MF,Ligue 1,2500000.0,15.192139345442548,3961522.951519743,1461522.951519743
Branislav IvanoviÄ,2021,36.0,DF,Premier League,500000.0,14.488834661420688,1960743.2164740078,1460743.2164740078
Carlos Dotor,2024,23.0,MF,La Liga,2000000.0,15.056398498206557,3458682.205691372,1458682.205691372
Aaron Malouda,2024,18.0,FW,Ligue 1,150000.0,14.29038971797905,1607818.8968137999,1457818.8968137999
Joe Rothwell,2024,29.0,MF,Premier League,2200000.0,15.112309087793507,3657567.3078046134,1457567.3078046134
Jean-Eudes Aholou,2020,25.0,MF,Ligue 1,4000000.0,15.512441313839176,5457171.267498621,1457171.2674986208
Rayan Philippe,2020,18.0,FW,Ligue 1,250000.0,14.350226273964632,1706961.9110279407,1456961.9110279407
Ravel Morrison,2020,26.0,MF,Premier League,600000.0,14.536261743623342,2055976.05119208,1455976.05119208
Jeison LucumÃ­,2021,25.0,MF,La Liga,950000.0,14.692980393404516,2404806.443886361,1454806.443886361
Kyron Gordon,2021,18.0,DF,Premier League,250000.0,14.348793524137204,1704518.011378204,1454518.011378204
Sam Woods,2020,20.0,DF,Premier League,75000.0,14.240306090851142,1529276.7006974572,1454276.7006974572
MÃ«rgim Vojvoda,2025,29.0,DF,Serie A,3000000.0,15.30935281530684,4454175.776119879,1454175.7761198794
Luke Woolfenden,2025,25.0,DF,Premier League,2000000.0,15.055046781953495,3454010.2057085675,1454010.2057085675
Paul Jaeckel,2022,23.0,DF,Bundesliga,5000000.0,15.68019144331044,6453875.030928236,1453875.0309282364
Jessy Moulin,2020,33.0,GK,Ligue 1,500000.0,14.48528277510192,1953791.2295593105,1453791.2295593105
Sebastian Polter,2024,33.0,FW,Bundesliga,300000.0,14.377089900977916,1753438.5972010316,1453438.5972010316
Denis Genreau,2023,23.0,MF,Ligue 1,1500000.0,14.898140175171786,2952432.1210762532,1452432.1210762532
Anthony Mandrea,2022,24.0,GK,Ligue 1,1000000.0,14.712307829282047,2451737.2709234296,1451737.2709234296
Kayne Ramsey,2021,19.0,DF,Premier League,250000.0,14.346910690646322,1701311.705315168,1451311.705315168
Ismaily,2024,34.0,DF,Ligue 1,1800000.0,14.994482456393085,3251029.0949942907,1451029.0949942907
Maxime PoundjÃ©,2021,27.0,DF,Ligue 1,2000000.0,15.054120621384733,3450812.71764802,1450812.71764802
TrÃ©zÃ©guet,2021,25.0,FW,Premier League,10000000.0,16.25350847715427,11450092.766606541,1450092.7666065414
Yoann Touzghar,2023,35.0,FW,Ligue 1,300000.0,14.374936996970831,1749667.670743895,1449667.670743895
Patrick Burner,2020,23.0,DF,Ligue 1,3200000.0,15.352128660617597,4648840.75047715,1448840.75047715
Yves Bissouma,2020,22.0,MF,Premier League,9500000.0,16.20872927878231,10948677.026689144,1448677.0266891439
Sergi Guardiola,2025,33.0,FW,La Liga,600000.0,14.532613016335539,2048488.020820148,1448488.020820148
Alexander Hack,2021,26.0,DF,Bundesliga,2000000.0,15.053338315553635,3448114.181632526,1448114.1816325262
Anastasios Donis,2021,23.0,MF,Ligue 1,1000000.0,14.710424678077395,2447124.621566283,1447124.621566283
Julian Schieber,2020,30.0,FW,Bundesliga,500000.0,14.481635934782627,1946679.0376774368,1446679.0376774368
Johan Mojica,2021,27.0,DF,Serie A,2000000.0,15.052480980374261,3445159.258045746,1445159.258045746
Stefan MitroviÄ,2020,29.0,DF,Ligue 1,2200000.0,15.10874217879484,3644544.3341825954,1444544.3341825954
Ishak Belfodil,2022,29.0,FW,Bundesliga,2200000.0,15.108589410938379,3643987.6073301844,1443987.6073301844
Ben Parkinson,2024,19.0,FW,Premier League,250000.0,14.342594216610465,1693983.859800918,1443983.859800918
David LÃ³pez,2023,32.0,DF,La Liga,2000000.0,15.052087020763036,3443802.2713664016,1443802.2713664016
Robin Knoche,2023,30.0,DF,Bundesliga,5000000.0,15.678389463594144,6442255.749228097,1442255.7492280966
Albin Ekdal,2023,33.0,MF,Serie A,800000.0,14.622451510529968,2241041.0365050663,1441041.0365050663
Hianga Mananga Mbock,2023,22.0,MF,Ligue 1,1200000.0,14.7863741185317,2640222.4680577074,1440222.4680577074
Kingsley Michael,2020,19.0,MF,Serie A,700000.0,14.576360146457834,2140092.6472929334,1440092.6472929334
Simone Trimboli,2022,19.0,MF,Serie A,600000.0,14.52780807414556,2038668.7588830963,1438668.7588830963
Nicolas HÃ¶fler,2023,32.0,MF,Bundesliga,2500000.0,15.186106901437508,3937697.2160673277,1437697.2160673277
Estanis,2025,20.0,FW,Serie A,1800000.0,14.99016332793869,3237017.758567463,1437017.7585674631
Warmed Omari,2024,24.0,DF,Ligue 1,8000000.0,16.060149964005713,9437011.013329817,1437011.013329817
Jakub Stolarczyk,2025,23.0,GK,Premier League,400000.0,14.423310358490916,1836385.5339737209,1436385.5339737209
MatÃ­as Dituro,2022,34.0,GK,La Liga,1000000.0,14.704888728753652,2433614.8872411787,1433614.8872411787
CÃ¡rdenas,2022,24.0,GK,La Liga,1500000.0,14.891111768914966,2931753.973986804,1431753.973986804
Mathieu Goncalves,2020,18.0,DF,Ligue 1,900000.0,14.662044285529953,2331550.03779176,1431550.0377917602
Jean-Philippe Mateta,2022,24.0,FW,Premier League,10000000.0,16.251825008480218,11430833.10849964,1430833.1084996406
Fabian Schnellhardt,2024,30.0,MF,Bundesliga,1000000.0,14.703677586892328,2430669.217337897,1430669.217337897
Sergi GarcÃ­a,2021,21.0,MF,La Liga,100000.0,14.240561176487493,1529666.8472311692,1429666.8472311692
Jessic Ngankam,2024,23.0,FW,Bundesliga,1500000.0,14.890218219799632,2929135.4769754894,1429135.4769754894
Will Hughes,2022,26.0,MF,Premier League,6000000.0,15.820880315434122,7428839.258160476,1428839.2581604756
Moussa Doumbia,2022,26.0,FW,Ligue 1,1200000.0,14.78202055776639,2628753.0792115703,1428753.0792115703
Jens Grahl,2024,35.0,GK,Bundesliga,200000.0,14.30272283847559,1627771.1170023242,1427771.1170023242
Ken Reichel,2020,32.0,DF,Bundesliga,350000.0,14.390581874388392,1777256.2700277877,1427256.2700277877
Ãscar de Marcos,2023,33.0,DF,La Liga,1800000.0,14.987084564101417,3227067.0680461163,1427067.0680461163
Yvan Neyou,2025,27.0,MF,La Liga,2500000.0,15.183376732300962,3926961.296036185,1426961.2960361852
Robert Gumny,2024,25.0,DF,Bundesliga,2000000.0,15.047037418433892,3426456.2664177427,1426456.2664177427
Ghjuvanni Quilichini,2023,19.0,GK,Ligue 1,150000.0,14.270325553335583,1575880.810634464,1425880.810634464
Julian Eitschberger,2022,17.0,DF,Bundesliga,250000.0,14.331694527066311,1675620.2115735833,1425620.2115735833
Lautaro Valenti,2025,25.0,DF,Serie A,1500000.0,14.888948740617725,2925419.3584636156,1425419.3584636156
Wilfried Kanga,2021,22.0,FW,Ligue 1,400000.0,14.416864935814301,1824587.309680724,1424587.309680724
Naatan SkyttÃ¤,2023,20.0,MF,Ligue 1,500000.0,14.469871947055253,1923912.4928393534,1423912.4928393534
NehuÃ©n PÃ©rez,2021,20.0,DF,La Liga,4000000.0,15.506325248665306,5423896.704666016,1423896.7046660157
Kingsley Ehizibue,2022,26.0,DF,Bundesliga,1300000.0,14.81703378745457,2722424.5506217885,1422424.5506217885
Jaydee Canvot,2025,18.0,DF,Ligue 1,50000.0,14.202154809423782,1472031.724620707,1422031.724620707
Mamadou Sarr,2023,16.0,MF,Ligue 1,1000000.0,14.699750206444467,2421141.7718488844,1421141.7718488844
Danny Latza,2023,32.0,MF,Bundesliga,500000.0,14.467889809886712,1920102.809301121,1420102.809301121
Ãscar Duarte,2022,32.0,DF,La Liga,800000.0,14.612258905916294,2218314.9966226374,1418314.9966226374
Joshua Acheampong,2024,18.0,DF,Premier League,300000.0,14.356143621259475,1717092.5470774882,1417092.5470774882
Reece Hannam,2021,19.0,DF,Premier League,200000.0,14.29597727372162,1616827.8256183963,1416827.8256183963
Vontae Daley Campbell,2021,19.0,DF,Premier League,200000.0,14.29597727372162,1616827.8256183963,1416827.8256183963
Michael Svoboda,2022,22.0,DF,Serie A,900000.0,14.655183537778248,2315608.601866632,1415608.6018666318
Niklas PyyhtiÃ¤,2023,18.0,MF,Serie A,600000.0,14.516123049177951,2014985.4911125696,1414985.4911125696
Ãtienne Capoue,2024,35.0,MF,La Liga,1500000.0,14.885326765873026,2914842.7255189773,1414842.7255189773
Pelly Ruddock Mpanzu,2024,30.0,MF,Premier League,1500000.0,14.884636258348074,2912830.6987322094,1412830.6987322094
Victor Moses,2020,28.0,DF,Serie A,6000000.0,15.818428440958094,7410646.9860426895,1410646.9860426895
Vicente Guaita,2021,33.0,GK,Premier League,2000000.0,15.042176829414053,3409842.075937185,1409842.075937185
Nikola KaliniÄ,2021,32.0,FW,Serie A,1500000.0,14.883493830092531,2909504.897602249,1409504.897602249
Steeve-Mike Ebongue,2021,19.0,MF,Serie A,400000.0,14.408521272133447,1809426.8931286577,1409426.8931286577
Soungoutou Magassa,2023,18.0,MF,Ligue 1,800000.0,14.607556520757688,2207908.1081786943,1407908.1081786943
Iker MuÃ±oz,2024,21.0,MF,La Liga,5000000.0,15.672939286554845,6407239.817602779,1407239.8176027788
Antonee Robinson,2021,22.0,DF,Premier League,7000000.0,15.944595375256563,8407168.193747178,1407168.1937471777
Laurent Jans,2020,26.0,DF,Bundesliga,750000.0,14.58397736263746,2156456.4474289874,1406456.4474289874
Khiry Shelton,2020,26.0,FW,Bundesliga,500000.0,14.460347849414335,1905675.9341144378,1405675.9341144378
Leandro Antonetti,2025,21.0,FW,La Liga,200000.0,14.288933914750716,1605479.9303679839,1405479.9303679839
Barcia,2021,19.0,DF,La Liga,100000.0,14.224164327519672,1504789.6259539123,1404789.6259539123
Dara Costelloe,2022,18.0,DF,Premier League,300000.0,14.348793524137204,1704518.011378204,1404518.011378204
Alessandro Vogliacco,2024,25.0,DF,Serie A,2000000.0,15.040482389230919,3404069.1930946866,1404069.1930946866
Laurens Serpe,2022,20.0,DF,Serie A,175000.0,14.272100338338113,1578680.1454116341,1403680.1454116341
Lautaro Gianetti,2024,30.0,DF,Serie A,2500000.0,15.17742710201898,3903666.6881112093,1403666.6881112093
Lorenzo De Silvestri,2023,34.0,DF,Serie A,400000.0,14.404483867248771,1802136.2277021138,1402136.2277021138
Yael Mouanga,2025,19.0,DF,Ligue 1,100000.0,14.222277511622242,1501953.0399778534,1401953.0399778534
ValÃ¨re Germain,2020,29.0,FW,Ligue 1,4000000.0,15.502230414917408,5401732.156340681,1401732.156340681
Mattia Bani,2025,30.0,DF,Serie A,2000000.0,15.039746573520269,3401565.346064414,1401565.346064414
Florian MÃ¼ller,2023,24.0,GK,Bundesliga,1500000.0,14.88061872597153,2901151.7790028914,1401151.7790028914
LÃ©o Duarte,2020,23.0,DF,Serie A,5000000.0,15.671876660475279,6400434.932576407,1400434.9325764067
Dani GÃ³mez,2022,23.0,FW,La Liga,2500000.0,15.176522620104691,3900137.4875775483,1400137.4875775483
Daniel Bandeira,2025,24.0,MF,Serie A,1500000.0,14.880170066332285,2899850.440794464,1399850.4407944642
Senny Mayulu,2025,18.0,MF,Ligue 1,5000000.0,15.671764520330564,6399717.227007244,1399717.2270072438
Armando Izzo,2023,30.0,DF,Serie A,3000000.0,15.296968511023097,4399354.060663569,1399354.0606635688
Mamadou Mbaye,2024,25.0,DF,La Liga,400000.0,14.402767298377846,1799045.388613944,1399045.388613944
MiloÅ¡ VuliÄ,2021,23.0,MF,Serie A,1500000.0,14.87958579368321,2898156.631782552,1398156.6317825522
Norbert GyÃ¶mbÃ©r,2023,30.0,DF,Serie A,1500000.0,14.878841169346336,2895999.3963425085,1395999.3963425085
JÃ©rÃ´me Boateng,2022,32.0,DF,Ligue 1,2500000.0,15.174572638304346,3892539.698690475,1392539.698690475
Michel Aebischer,2022,24.0,MF,Serie A,3500000.0,15.403182368726881,4892344.352840728,1392344.3528407281
Kingsley Ehizibue,2021,25.0,DF,Bundesliga,1700000.0,14.944430846615234,3092314.888441503,1392314.888441503
Miguel GutiÃ©rrez,2021,19.0,DF,La Liga,5000000.0,15.670556344712578,6391989.912399899,1391989.9123998992
Charlie Daniels,2020,32.0,DF,Premier League,1600000.0,14.911127471993572,2991026.321059807,1391026.3210598072
Sami Ben Amar,2021,22.0,MF,Ligue 1,350000.0,14.36968175019012,1740496.8486675988,1390496.8486675988
Cristiano Piccini,2021,27.0,DF,Serie A,2200000.0,15.093672344765938,3590033.407807188,1390033.407807188
Viktor Kovalenko,2023,26.0,MF,Serie A,1500000.0,14.876460424534178,2889112.959100442,1389112.959100442
Simon Francis,2020,34.0,DF,Premier League,800000.0,14.598779082529616,2188613.126502469,1388613.1265024692
Maxime DupÃ©,2023,29.0,GK,Ligue 1,2500000.0,15.173529809691173,3888482.5616888925,1388482.5616888925
TÃ©ji Savanier,2020,27.0,MF,Ligue 1,9500000.0,16.203200271180517,10888308.744782513,1388308.744782513
Federico Dimarco,2020,21.0,DF,Serie A,4500000.0,15.58828215185929,5887146.552727532,1387146.5527275316
SÃ©amus Coleman,2022,32.0,DF,Premier League,3000000.0,15.294097237932657,4386740.428120227,1386740.4281202266
Daniel Bentley,2024,30.0,GK,Premier League,2000000.0,15.035248236994502,3386298.319780134,1386298.3197801341
Mikel Vesga,2020,26.0,MF,La Liga,2400000.0,15.146425420532939,3784503.1054338054,1384503.1054338054
Philipp Pentke,2020,34.0,GK,Bundesliga,300000.0,14.336668583483561,1683975.6088958276,1383975.6088958276
Steven Fortes,2022,29.0,DF,Ligue 1,650000.0,14.525471667605096,2033911.1575342822,1383911.1575342822
SilvÃ¨re Ganvoula M'Boussy,2022,25.0,FW,Bundesliga,600000.0,14.50037647313503,1983504.8596613978,1383504.8596613978
Flavio Paoletti,2023,19.0,MF,Serie A,800000.0,14.596441161117829,2183502.295362688,1383502.2953626881
Carl Johansson,2025,30.0,DF,Bundesliga,700000.0,14.549455859074222,2083282.5964890167,1383282.5964890167
Nicola Zalewski,2021,18.0,MF,Serie A,900000.0,14.640953722705168,2282891.2385354987,1382891.2385354987
Ibrahima Mbaye,2021,25.0,DF,Serie A,1400000.0,14.838489785662599,2781468.062006824,1381468.0620068242
Robson Bambu,2021,22.0,DF,Ligue 1,3500000.0,15.400899283193628,4881187.450868981,1381187.450868981
Cristian,2024,26.0,GK,La Liga,200000.0,14.27266240463396,1579567.718289393,1379567.718289393
Pubill,2022,18.0,DF,La Liga,800000.0,14.594117700561512,2178434.900806692,1378434.900806692
Paxten Aaronson,2024,20.0,MF,Bundesliga,4500000.0,15.586704329258666,5877865.0025110375,1377865.0025110375
Jordi Mboula,2022,22.0,FW,La Liga,1500000.0,14.872550892717111,2877839.9266522164,1377839.9266522164
Lorenzo Tonelli,2022,31.0,DF,Serie A,1000000.0,14.68145483088279,2377248.799077453,1377248.799077453
Vincent Laurini,2021,31.0,DF,Serie A,600000.0,14.496658834773367,1976144.5920705942,1376144.5920705942
Giorgio Cittadini,2022,19.0,DF,Serie A,300000.0,14.331975747470873,1676091.4967129866,1376091.4967129866
Armin Gigovic,2025,22.0,MF,Bundesliga,2750000.0,15.232681808985854,4125433.101684236,1375433.101684236
Andrea Carboni,2020,18.0,DF,Serie A,300000.0,14.331468113326622,1675240.8708543642,1375240.8708543642
IvÃ¡n Villar,2024,26.0,GK,La Liga,1200000.0,14.76127658721172,2574783.9839418153,1374783.9839418153
ÃdÃ¡m Szalai,2020,31.0,FW,Bundesliga,1000000.0,14.680046340892051,2373902.8234697003,1373902.8234697003
Lauti,2021,19.0,FW,La Liga,100000.0,14.203148838444475,1473495.6953625474,1373495.6953625474
Francesco Zampano,2025,30.0,DF,Serie A,1100000.0,14.721093989149468,2473373.5460237516,1373373.5460237516
Marek RodÃ¡k,2021,23.0,GK,Premier League,5000000.0,15.667386950282697,6371763.242085915,1371763.242085915
Stefanos Kapino,2022,27.0,GK,Bundesliga,700000.0,14.54370216668013,2071330.440991221,1371330.440991221
Christopher Rocchia,2021,22.0,DF,Ligue 1,1000000.0,14.678744400240848,2370814.152649216,1370814.152649216
Giacomo Vrioni,2020,20.0,FW,Serie A,400000.0,14.386920708147818,1770761.332487893,1370761.332487893
AdriÃ¡n MarÃ­n,2020,22.0,DF,La Liga,650000.0,14.518916278294336,2020621.6779647572,1370621.6779647572
Marcos Alonso,2024,33.0,DF,La Liga,2000000.0,15.030597124697387,3370584.832296903,1370584.8322969028
Mamadou DoucourÃ©,2020,21.0,MF,Bundesliga,450000.0,14.414596780039384,1820453.548948102,1370453.548948102
Willy Boly,2024,33.0,DF,Premier League,2500000.0,15.168517919235088,3869042.664048767,1369042.6640487672
Koba Koindredi,2021,18.0,MF,La Liga,600000.0,14.492854430565268,1968640.8182092144,1368640.8182092144
Ciaran Clark,2021,30.0,DF,Premier League,3000000.0,15.28984274700128,4368116.721782679,1368116.7217826787
Oliver Casey,2021,19.0,DF,Premier League,250000.0,14.29597727372162,1616827.8256183963,1366827.8256183963
Eric Bailly,2024,30.0,DF,La Liga,3000000.0,15.2892630381121,4365585.2189486185,1365585.2189486185
Youssouf Sabaly,2022,28.0,DF,La Liga,3000000.0,15.288993500917922,4364408.689654545,1364408.689654545
Kingsley Ehizibue,2020,24.0,DF,Bundesliga,2500000.0,15.167253650887023,3864154.2453946457,1364154.2453946457
Anass Salah-Eddine,2025,22.0,DF,Serie A,4500000.0,15.58432134817308,5863874.834776376,1363874.8347763764
Leonardo Pavoletti,2024,35.0,FW,Serie A,800000.0,14.587208009837791,2163434.4663335974,1363434.4663335974
Enzo Ebosse,2021,21.0,DF,Ligue 1,1000000.0,14.675016344841419,2361992.077229008,1361992.077229008
Chris Ramos,2023,25.0,FW,La Liga,1500000.0,14.86676109923582,2861225.964131517,1361225.9641315169
Adrian Baquerin,2025,17.0,FW,La Liga,500000.0,14.43659093499542,1860936.4702800165,1360936.4702800165
Marcelo Saracchi,2020,21.0,DF,Bundesliga,8000000.0,16.05187617486377,9359253.284904864,1359253.2849048637
James Tomkins,2021,31.0,DF,Premier League,2500000.0,15.165873198989885,3858823.6451204573,1358823.6451204573
Nelson Sissoko,2021,23.0,DF,Ligue 1,800000.0,14.584665287151351,2157940.4377483716,1357940.4377483716
Christian Saydee,2023,20.0,FW,Premier League,400000.0,14.37950429809736,1757677.211503698,1357677.211503698
Pietro Pellegri,2025,23.0,FW,Serie A,3000000.0,15.287285353928631,4356959.999922727,1356959.9999227272
Luis Milla,2025,29.0,MF,La Liga,3500000.0,15.395501746401363,4854912.031677351,1354912.0316773513
Jordan Lukaku,2020,25.0,DF,Serie A,4000000.0,15.493491853084228,5354734.422520673,1354734.422520673
Roberto Piccoli,2021,19.0,FW,Serie A,3000000.0,15.286381875302501,4353025.356485185,1353025.3564851852
Marley AkÃ©,2021,19.0,FW,Ligue 1,2500000.0,15.163884639466396,3851157.7671763645,1351157.7671763645
Manu Morlanes,2024,25.0,MF,La Liga,2500000.0,15.163875622037377,3851123.0397821185,1351123.0397821185
Jordan Ferri,2024,32.0,MF,Ligue 1,4500000.0,15.582089431986399,5850801.74982591,1350801.7498259097
Luca Jaquez,2025,21.0,DF,Bundesliga,4500000.0,15.581930342036452,5849871.019946142,1349871.019946142
Benedikt Pichler,2025,27.0,FW,Bundesliga,2000000.0,15.024419565334652,3349827.0205515176,1349827.0205515176
Nicolas Isimat-Mirin,2020,27.0,DF,Ligue 1,1000000.0,14.669702352106441,2349473.753774719,1349473.7537747188
Theo Corbeanu,2021,18.0,FW,Premier League,500000.0,14.430274133945234,1849218.348001638,1349218.348001638
Miguel Veloso,2023,36.0,MF,Serie A,500000.0,14.428772571420444,1846443.7131937132,1346443.7131937132
Farid El Melali,2022,24.0,FW,Ligue 1,900000.0,14.624746325661823,2246189.7190593886,1346189.7190593886
Marco Bertini,2021,17.0,MF,Serie A,100000.0,14.184167913642412,1445791.1263306579,1345791.1263306579
Thomas Mangani,2023,35.0,MF,Ligue 1,400000.0,14.371912344021913,1744383.525620376,1344383.525620376
Rafael Bauza,2025,19.0,MF,La Liga,200000.0,14.249508092703417,1543414.0631910553,1343414.0631910553
Chris Richards,2020,19.0,DF,Bundesliga,2200000.0,15.08051102968786,3543093.407469789,1343093.407469789
Dale Taylor,2023,18.0,FW,Premier League,500000.0,14.426887791332327,1842966.8485563619,1342966.8485563619
Yan Brice Eteki,2021,22.0,MF,La Liga,2000000.0,15.022184243864318,3342347.4408022654,1342347.4408022654
Imari Samuels,2025,21.0,DF,Premier League,100000.0,14.181779975525767,1442342.7830572282,1342342.7830572282
Imari Samuels,2024,21.0,DF,Premier League,100000.0,14.181779975525767,1442342.7830572282,1342342.7830572282
Paulo Gazzaniga,2020,27.0,GK,Premier League,2800000.0,15.236770323201151,4142334.52496431,1342334.5249643102
Nicolas Pallois,2022,33.0,DF,Ligue 1,1500000.0,14.859855799527022,2841536.3938396517,1341536.3938396517
Valon Behrami,2021,35.0,MF,Serie A,400000.0,14.37020417851011,1741406.371594204,1341406.371594204
Sergio Floccari,2020,37.0,FW,Serie A,300000.0,14.310690467459231,1640792.4068176565,1340792.4068176565
BeÃ±at Turrientes,2022,19.0,MF,La Liga,3000000.0,15.283449225710616,4340278.156189198,1340278.1561891977
Pol Lirola,2024,26.0,DF,Serie A,1800000.0,14.959728124249171,3139982.5664282716,1339982.5664282716
Manuel Riemann,2022,32.0,GK,Bundesliga,1200000.0,14.747511468609135,2539584.5810319865,1339584.5810319865
Josip Brekalo,2021,22.0,FW,Bundesliga,12000000.0,16.406220323786513,13339234.977845486,1339234.9778454863
Petko Hristov,2023,23.0,DF,Serie A,900000.0,14.621156475909023,2238140.687912071,1338140.6879120711
Raphael Framberger,2020,23.0,DF,Bundesliga,1500000.0,14.858422967715414,2837467.864123348,1337467.8641233481
Federico Peluso,2020,35.0,DF,Serie A,450000.0,14.396073446778397,1787043.0548050497,1337043.0548050497
Maximiliano Olivera,2021,28.0,DF,Serie A,1000000.0,14.664346781545873,2336924.60985814,1336924.60985814
Daniel Oyegoke,2025,21.0,DF,Serie A,400000.0,14.366299808705753,1734620.5290751208,1334620.5290751208
Nikola Soldo,2023,21.0,DF,Bundesliga,1500000.0,14.856793399828307,2832847.7813733304,1332847.7813733304
David Schnegg,2022,22.0,DF,Serie A,500000.0,14.420738804545158,1831669.2336457332,1331669.2336457332
Michy Batshuayi,2021,26.0,FW,Premier League,10000000.0,16.243074888738583,11331248.266338808,1331248.2663388085
Abel,2025,23.0,DF,La Liga,3000000.0,15.281309295132264,4331000.190745815,1331000.1907458147
Albin Ekdal,2021,31.0,MF,Serie A,3000000.0,15.281225864246109,4330638.86655154,1330638.8665515399
Jonas Martin,2023,32.0,MF,Ligue 1,1500000.0,14.855992502201728,2830579.867812392,1330579.8678123918
Gonzalo Escalante,2022,28.0,MF,La Liga,2500000.0,15.158526411878865,3830577.5679608546,1330577.5679608546
Fernando Calero,2022,25.0,DF,La Liga,1800000.0,14.956607821119105,3130200.135888954,1330200.1358889542
Loris Karius,2021,27.0,GK,Bundesliga,2000000.0,15.018470821102849,3329958.9041983136,1329958.9041983136
Estanis,2022,17.0,FW,La Liga,100000.0,14.17210118052537,1428449.9745390161,1328449.9745390161
Marios Oikonomou,2023,29.0,DF,Serie A,300000.0,14.302960196348165,1628157.527386011,1328157.527386011
Mickael Malsa,2022,25.0,MF,La Liga,3000000.0,15.280523980028256,4327600.325252839,1327600.3252528394
Djamel Benlamri,2021,30.0,DF,Ligue 1,1100000.0,14.702366650933643,2427484.8520518057,1327484.8520518057
Alan Do Marcolino,2023,20.0,FW,Ligue 1,150000.0,14.20559569908097,1477105.5510302477,1327105.5510302477
Baptiste Reynet,2021,29.0,GK,Ligue 1,2000000.0,15.017307772653119,3326088.2508090995,1326088.2508090995
Marco Benassi,2023,27.0,MF,Serie A,1500000.0,14.85425846252685,2825675.7814536523,1325675.7814536523
Ashley Young,2020,34.0,DF,Serie A,3000000.0,15.280015012206,4325398.27586441,1325398.2758644102
Frank Feller,2025,20.0,GK,Bundesliga,350000.0,14.331275877450846,1674918.8602181738,1324918.8602181738
Yannick Gerhardt,2020,25.0,MF,Bundesliga,6000000.0,15.806713587028016,7324338.857974847,1324338.8579748468
Romaine Sawyers,2021,28.0,MF,Premier League,2000000.0,15.016776747975381,3324322.484210875,1324322.484210875
RubÃ©n Rochina,2021,29.0,MF,La Liga,2800000.0,15.232347694950285,4124054.966488024,1324054.9664880242
Diego Rico,2023,29.0,DF,La Liga,3000000.0,15.279663668351864,4323878.840349944,1323878.8403499443
Paul Jaeckel,2023,24.0,DF,Bundesliga,5000000.0,15.659763855656704,6323375.3474084055,1323375.3474084055
Craig Cathcart,2020,30.0,DF,Premier League,4000000.0,15.486940023193002,5319765.786287793,1319765.786287793
Jaume DomÃ©nech,2021,29.0,GK,La Liga,4000000.0,15.486846735880317,5319269.542687164,1319269.5426871637
Sebastian PrÃ¶dl,2020,32.0,DF,Premier League,900000.0,14.612613220151403,2219101.116816774,1319101.116816774
Patrick Drewes,2025,31.0,GK,Bundesliga,1000000.0,14.656154194649288,2317857.3554448257,1317857.3554448257
Finley Stevens,2023,19.0,DF,Premier League,300000.0,14.29597727372162,1616827.8256183963,1316827.8256183963
Welington,2025,23.0,DF,Premier League,3500000.0,15.387443235740067,4815945.878701788,1315945.8787017884
Andreas Luthe,2020,32.0,GK,Bundesliga,400000.0,14.355251482669052,1715561.3447846598,1315561.3447846598
Hamza Rafia,2024,25.0,MF,Serie A,1700000.0,14.919136593641383,3015078.0106116016,1315078.0106116016
Pablo MartÃ­nez,2022,23.0,MF,La Liga,1500000.0,14.84998744096287,2813632.9908031723,1313632.9908031723
Nishan Burkart,2021,20.0,MF,Bundesliga,300000.0,14.29371448974317,1613173.42737206,1313173.42737206
Darko BraÅ¡anac,2020,27.0,MF,La Liga,1600000.0,14.884739353205603,2913131.0121813165,1313131.0121813165
Christian Kabasele,2025,33.0,DF,Serie A,1000000.0,14.654068996966679,2313029.198154055,1313029.198154055
Benno Schmitz,2021,25.0,DF,Bundesliga,800000.0,14.562862336952406,2111400.1494774576,1311400.1494774576
Stefan Bell,2022,29.0,DF,Bundesliga,2500000.0,15.15329632568272,3810595.611096213,1310595.611096213
Remo Freuler,2024,32.0,MF,Serie A,6500000.0,15.87081489469254,7809213.1417067945,1309213.1417067945
Ãlex DomÃ­nguez,2025,26.0,GK,Ligue 1,300000.0,14.29113154364602,1609012.061386458,1309012.061386458
Johannes Eggestein,2025,26.0,FW,Bundesliga,2500000.0,15.152845831269133,3808879.345223603,1308879.3452236028
Kristoffer Askildsen,2022,20.0,MF,Serie A,1800000.0,14.949711033668375,3108686.078195744,1308686.0781957442
George Hirst,2020,20.0,FW,Premier League,450000.0,14.37950429809736,1757677.211503698,1307677.211503698
JesÃºs Vallejo,2025,27.0,DF,La Liga,1000000.0,14.651646223237544,2307432.0324261812,1307432.0324261812
Ãrjan Nyland,2023,31.0,GK,Bundesliga,600000.0,14.460993694070831,1906907.1029084423,1306907.1029084423
Unai Vencedor Paris,2021,19.0,MF,La Liga,5000000.0,15.657035373953471,6306145.646892185,1306145.6468921853
Marco Ballarini,2020,18.0,MF,Serie A,50000.0,14.120053844793231,1356004.555964764,1306004.555964764
